,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
264,264,,,,"в стабильную it компанию требуется помощник seo оптимизатора, с перспективой обучения и расширения профессиональных навыков. офис в центре города, небольшой дружный коллектив, отсутствие &quot;текучки&quot; кадров. обязанности: - оптимизация кода сайта (title, description, keywords) - оптимизация картинок - разработка стратегии продвижения - подбор семантического ядра - разработка рекомендаций по улучшению показателей сайта - анализ сайтов-конкурентов - увеличение глубины просмотра сайта и времени на странице - написание задания для копирайтеров требования: - базовые знания основных систем управления (joomla!, drupal, wordpress, bitrix) - знание php и умение работать с кодом сайта - опыт работы с сервисом webmaster - опыт работы с яндекс метрикой - ответственность - желание обучаться - наличие портфолио будет преимуществом условия: график работы 5/2 офис ст. м. чернышевская рабочий день с 10-00 до 18-30. оплачиваемый отпуск и больничный",помощникseoоптимизатора,Санкт-Петербург,30000.0,,РВИ,2019-10-09T16:55:49+0300,between1And3,full,fullDay,
