,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
756,756,,,,"we are looking for a serm &amp; community manager with excellent spanish writing skills to join our awesome marketing team. if you are a self-driven and ambitious tech-savvy professional we would love to meet you! we are expecting you to be interested in social media, pr, reputation management. responsibilities: monitor, track, report and respond to online reviews, both positive and negative organize and manage mentions to boost brand awareness manage and contribute to public opinion research and moderation coordinate with marketing team requirements: proven work experience as a serm manager or similar role stay up-to-date with digital and serm technology trends excellent communication and english writing skills hands on experience with social media management attention to detail, critical-thinker and problem-solver chaos- and stress-resistance we offer: flexible start of the working day; vacation 28 calendar days a year; cozy loft-style office with 24-hour access; shower, comfortable kitchen with fresh fruits/vegetables and nuts; opportunities for professional growth.",serm & community manager (spanish),Санкт-Петербург,,,the_covert,2019-09-16T14:41:23+0300,noExperience,full,flexible,Испанский язык|PR|Marketing
