,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
836,836,контроль качества выполнения обслуживание оборудования,"испытательный срок от 1 месяца, зависит от опыта работы и показанных результатов. график сменный 3/3, 4/2 с ночными сменами. оплата почасовая. ночная смена +20%. готовность к переработкам. зп 2 раза в месяц оформления по тк рф; спец.одежда","образование: среднее специальное/высшее опыт работы оператором лазерного участка от 3-х лет ответственный подход к работе отчёт о проделанной работе знание autocad, unicut, знание типов материалов и марок сталей, умение пользоваться измерительным инструментом. преимуществом будет опыт работы на станках unimach. испытательный срок от 1 месяца, зависит от опыта работы и показанных результатов. график сменный 3/3, 4/2 с ночными сменами. оплата почасовая. ночная смена +20%. готовность к переработкам. зп 2 раза в месяц оформления по тк рф; спец.одежда","контроль качества выполнения обслуживание оборудования образование: среднее специальное/высшее опыт работы оператором лазерного участка от 3-х лет ответственный подход к работе отчёт о проделанной работе знание autocad, unicut, знание типов материалов и марок сталей, умение пользоваться измерительным инструментом. преимуществом будет опыт работы на станках unimach. испытательный срок от 1 месяца, зависит от опыта работы и показанных результатов. график сменный 3/3, 4/2 с ночными сменами. оплата почасовая. ночная смена +20%. готовность к переработкам. зп 2 раза в месяц оформления по тк рф; спец.одежда",операторстанковсчпу(лазернаярезка),Санкт-Петербург,,,СКФ,2019-10-03T16:22:00+0300,between3And6,full,shift,AutoCAD|Контроль качества|UniCut
