,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
515,515,"размещение вакансий на job-порталах; первичный анализ резюме, активный поиск кандидатов; исходящие / входящие звонки кандидатам , приглашение на собеседование проведение первичных телефонных собеседований, прием входящих звонков; организация собеседований кандидатов со специалистами; ведение отчетности; сбор документов на оформление кандидата после обучения.","официальное трудоустройство по договору гпх; сдельно-премиальная оплата труда на самом высоком уровне; &quot;белая&quot; заработная плата на карту сбербанка; график работы: 5/2, 10:00-19:00 или обговаривается вариант частично удаленной работы; отличные возможности для карьерного роста и профессионального развития.","опыт работы будет вашим преимуществом; умение и желание работать в команде; желание развиваться; грамотная речь; обучаемость и пунктуальность; уверенный пользователь пк. официальное трудоустройство по договору гпх; сдельно-премиальная оплата труда на самом высоком уровне; &quot;белая&quot; заработная плата на карту сбербанка; график работы: 5/2, 10:00-19:00 или обговаривается вариант частично удаленной работы; отличные возможности для карьерного роста и профессионального развития.","размещение вакансий на job-порталах; первичный анализ резюме, активный поиск кандидатов; исходящие / входящие звонки кандидатам , приглашение на собеседование проведение первичных телефонных собеседований, прием входящих звонков; организация собеседований кандидатов со специалистами; ведение отчетности; сбор документов на оформление кандидата после обучения. опыт работы будет вашим преимуществом; умение и желание работать в команде; желание развиваться; грамотная речь; обучаемость и пунктуальность; уверенный пользователь пк. официальное трудоустройство по договору гпх; сдельно-премиальная оплата труда на самом высоком уровне; &quot;белая&quot; заработная плата на карту сбербанка; график работы: 5/2, 10:00-19:00 или обговаривается вариант частично удаленной работы; отличные возможности для карьерного роста и профессионального развития.",специалист по подбору персонала hr,Санкт-Петербург,30000.0,,Ростелеком,2019-09-28T15:10:48+0300,between1And3,full,fullDay,
