,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
739,739,"исполнение роли консультанта sap fi-fm,sl по сопровождению решений sap у заказчика, выполнение следующего спектра задач: - участие в качестве консультанта sap fi-fm,sl на проектах по сопровождению и поддержке решений sap со стороны исполнителя; - описание бизнес-процессов на проектах, анализ бизнес-требований; - подготовка и согласование функциональных и технических требований; - ведение проектной документации (техническое задание, спецификации на разработку и настройку, сценарии тестирования, инструкции пользователей); - взаимодействие с группой разработчиков, постановка задач по разработке и последующее тестирование; - настройка функциональности sap fi-fm,sl,решение проблем настройки и интеграции с внешними системами; - участие в программах обучения пользователей в дистанционном режиме; - поддержка и развитие системы sap fi-fm,sl на проектах сопровождения",командировки не требуются; удаленная работа.,"высшее техническое или экономическое образование; знание модулей fi-fm,sl командировки не требуются; удаленная работа.","консультант поддержки sap fi-fm,sl (удаленно) исполнение роли консультанта sap fi-fm,sl по сопровождению решений sap у заказчика, выполнение следующего спектра задач: - участие в качестве консультанта sap fi-fm,sl на проектах по сопровождению и поддержке решений sap со стороны исполнителя; - описание бизнес-процессов на проектах, анализ бизнес-требований; - подготовка и согласование функциональных и технических требований; - ведение проектной документации (техническое задание, спецификации на разработку и настройку, сценарии тестирования, инструкции пользователей); - взаимодействие с группой разработчиков, постановка задач по разработке и последующее тестирование; - настройка функциональности sap fi-fm,sl,решение проблем настройки и интеграции с внешними системами; - участие в программах обучения пользователей в дистанционном режиме; - поддержка и развитие системы sap fi-fm,sl на проектах сопровождения высшее техническое или экономическое образование; знание модулей fi-fm,sl командировки не требуются; удаленная работа.","консультантподдержкиsapfi-fm,sl",Санкт-Петербург,,,АСАП Консалтинг,2019-09-17T17:45:05+0300,between3And6,full,remote,SAP FI-FM|SAP SL
