,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1095,1095,,,,"нтц протей - российская it-компания, более 15 лет работающая в сфере телекоммуникаций . мы занимаемся разработкой и производством собственных программно-аппаратных продуктов и решений, которые используются операторами мобильной и фиксированной связи (в россии и за рубежом), в общественной безопасности, силовыми структурами. мы ищем коллегу-разработчика, который вместе с командой (3-4 человека), будет заниматься развитием и поддержкой web-приложений для проектов billing, travelsim необходимые навыки: опыт работы с java, знакомство с основами современной эко-системы: типовые инструментальные библиотеки (spring, apache) средства сборки (maven) опыт использования ide (idea, eclipse) знания или опыт в реализации юнит-тестов (junit, mockito, etc) опыт использования систем контроля версий git или mercurial понимание основ в области разработки веб-приложений (html, css, js) и разработки java приложений знание основ sql желание изучать и развивать в себе навыки реализации web-приложений (ui). дополнительно: опыт работы с субд (oracle, mysql, postgres) знания и навыки работы в os linux мы предлагаем вам: гибкий график (40 часов в неделю) белую заработную плату (размер которой обсуждается индивидуально) современный офис в пешей доступности от выборгской (зерновой кофе и оборудованная кухня) дмс со стоматологией, доплату на питание, годовой бонус, корпоративные занятия йогой, футболом, волейболом",разработчик java (fullstack),Санкт-Петербург,,,"Протей, НТЦ",2019-10-07T17:14:41+0300,between1And3,full,fullDay,Java|JUnit|Spring Framework|MySQL|Apache Maven|Java Script
