,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1265,1265,,,,"одним из важных направлений по развитию кино и медиа в нашем регионе является доступный прокат фото- и видеооборудования для всех желающих тюмени. поэтому сейчас к нам в команду требуется техник. в твои задачи будет входить: — работа с клиентам: выдача оборудования, консультация — инвентаризация оборудования — уход за техникой — выявление технических неисправностей — формирование заявки на ремонт мы учитываем: — твои технические знания в сфере фото/видео/аудио аппаратуре и большую любовь к технике — самостоятельность в работе — требовательность к окружающему миру — умение работать и общаться с клиентами от нас: — рабочий график 2/2 с 10:00 до 22:00, однако нужно быть готовым к ненормированному рабочему дню — комфортный офис с собственной кухней, мини-библиотекой, зонами отдыха и кино-залом — выезды на природу, корпоративные вечеринки, обучение от компании и всё такое — работа, где реально можно получить опыт в сфере медиа и кино — участие в съёмочном процессе работ команды: фильмов, клипов, рекламных роликов жми «откликнуться», и становись частью молодой креативной команды профессионалов.",техник,Тюмень,20000.0,,Медиаполис,2019-10-08T16:13:40+0300,noExperience,full,fullDay,Пользователь ПК|Ответственное хранение
