,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
191,191,"настройка/установка pos-терминального оборудования линеек verifone, ingenico, pax (загрузка программного обеспечения, настройка конфигурации, загрузка криптографических ключей защиты);","стабильную работу в одной из самых крупных сервисных компаний страны; официальное оформление по тк рф; возможность карьерного и профессионального роста; премии по итогам работы (квартальная, годовая); подключение к программе дмс; корпоративное страхование жизни, здоровья, страхование от несчастных случаев, страхование при выезде за границу; корпоративные мероприятия и другие активности; заработная плата: ежемесячный оклад + квартальная премия по результатам работы; работу в отличном коллективе, где важно мнение каждого члена команды; график :пн.-пт. с 9.00-18.00 или 3/3 с 9.00-21.00, разъездной характер работы.","желателен опыт работы в it-сфере; знание операционной системы windows и ее команд; отличный пользователь пк. стабильную работу в одной из самых крупных сервисных компаний страны; официальное оформление по тк рф; возможность карьерного и профессионального роста; премии по итогам работы (квартальная, годовая); подключение к программе дмс; корпоративное страхование жизни, здоровья, страхование от несчастных случаев, страхование при выезде за границу; корпоративные мероприятия и другие активности; заработная плата: ежемесячный оклад + квартальная премия по результатам работы; работу в отличном коллективе, где важно мнение каждого члена команды; график :пн.-пт. с 9.00-18.00 или 3/3 с 9.00-21.00, разъездной характер работы.","настройка/установка pos-терминального оборудования линеек verifone, ingenico, pax (загрузка программного обеспечения, настройка конфигурации, загрузка криптографических ключей защиты); желателен опыт работы в it-сфере; знание операционной системы windows и ее команд; отличный пользователь пк. стабильную работу в одной из самых крупных сервисных компаний страны; официальное оформление по тк рф; возможность карьерного и профессионального роста; премии по итогам работы (квартальная, годовая); подключение к программе дмс; корпоративное страхование жизни, здоровья, страхование от несчастных случаев, страхование при выезде за границу; корпоративные мероприятия и другие активности; заработная плата: ежемесячный оклад + квартальная премия по результатам работы; работу в отличном коллективе, где важно мнение каждого члена команды; график :пн.-пт. с 9.00-18.00 или 3/3 с 9.00-21.00, разъездной характер работы.",инженерпообслуживаниюpos-терминалов,Санкт-Петербург,37600.0,47500.0,Сбербанк-Сервис,2019-10-02T17:42:30+0300,noExperience,full,fullDay,
