,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
294,294,,,,"наша команда каждый день работает над повышением качества связи, обеспечивая бесперебойность сервиса для клиента. мы – это уверенность, надежность, профессионализм и внимание к деталям. если вы готовы решать сложные и масштабные задачи в команде экспертов – мы ждем ваше резюме! билайн признан работодателем №1 в телеком-отрасли россии. и сейчас у вас есть возможность присоединиться к лучшей команде в качестве старшего специалиста по поиску и аренде технологических позиций итак, вам предстоит: взаимодействие с подрядными организациями, нбк и вендором; контроль своевременного исполнения kpi; контроль внесения информации и предоставления отчетности внешними организациями в системах вк (nri, ecm, nfs, и др.); контроль исполнения бюджета на аренду технологических позиций филиала (mobile, fttb, fix,trn); контроль обеспечения доступа на объекты связи и своевременного выполнения поиска технологических позиций; контроль за исполнением подрядчиками надлежащей проверки поставщиков; контроль своевременности заключения/пролонгации договоров на аренду технологических позиций филиала (mobile, fttb, fix,trn), в соответствии с контрактом; предоставление регулярной формализованной отчетности, аналитических данных и предоставление другой информации по запросам руководителя/шк/смежных функций вк; ведение претензионной работы с подрядными организациями. мы будем рады рассмотреть вашу кандидатуру, если у вас есть: образование - высшее; опыт ведения переговоров в сфере недвижимости; самостоятельность и ответственность за результат; знание пакета ms office. что мы предлагаем: сплоченная команда профессионалов, в которой можно не только успешно реализовывать проекты, но и перенимать опыт и развиваться; конструктивная и открытая рабочая атмосфера; сложные и интересные задачи, которые позволят полностью раскрыть свой потенциал; возможность участвовать в создании не только самых инновационных, но и социально-значимых продуктов; digital-инструменты для работы, которые позволят вам решать текущие задачи быстро и эффективно; корпоративное обучение: очное или в on-line формате; beеfree - гибкий рабочий график и возможность работать удаленно – планируй свое время сам; полис добровольного медицинского страхования, обслуживаемый в лучших клиниках города; cлужебную сотовую связь. в билайн мы развиваем и поддерживаем здоровую и безопасную рабочую среду. каждый сотрудник соблюдает кодекс поведения, внутренние правила компании и придерживается принципов деловой этики. мы поступаем честно и этично как по отношению к друг другу, так и к нашим внешним партнерам.",старшийспециалистпопоискуиарендетехнологическихпозиций,Санкт-Петербург,,,Билайн,2019-10-10T14:02:25+0300,between1And3,full,fullDay,
