,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
958,958,"модульный и компонентный ремонт рэа (телекоммуникационное оборудование, промышленные контроллеры и т.п.); ремонт источников питания, стабилизаторов напряжения, инверторов, выпрямителей (систем постоянного тока), ибп на компонентном уровне; ремонт силовой электроники.","график работы по договоренности вакансия подразумевает реальный опыт по указанной тематике, высокую способность к самоорганизации и самостоятельной работе.","навыки работы с измерительным оборудованием; опыт диагностики/ремонта схемотехнически сложного неисправного оборудования при отсутствии принципиальных схем; знание цифровой и аналоговой схемотехники, в т.ч. в области импульсных источников питания; навыки монтажа/демонтажа smd и выводных компонентов, в т.ч. на платах с высокой плотностью монтажа. график работы по договоренности вакансия подразумевает реальный опыт по указанной тематике, высокую способность к самоорганизации и самостоятельной работе.","модульный и компонентный ремонт рэа (телекоммуникационное оборудование, промышленные контроллеры и т.п.); ремонт источников питания, стабилизаторов напряжения, инверторов, выпрямителей (систем постоянного тока), ибп на компонентном уровне; ремонт силовой электроники. навыки работы с измерительным оборудованием; опыт диагностики/ремонта схемотехнически сложного неисправного оборудования при отсутствии принципиальных схем; знание цифровой и аналоговой схемотехники, в т.ч. в области импульсных источников питания; навыки монтажа/демонтажа smd и выводных компонентов, в т.ч. на платах с высокой плотностью монтажа. график работы по договоренности вакансия подразумевает реальный опыт по указанной тематике, высокую способность к самоорганизации и самостоятельной работе.",инженер по ремонту рэа,Санкт-Петербург,20000.0,40000.0,УПС Информ,2019-10-04T10:04:48+0300,between3And6,part,flexible,Схемотехника электронного оборудования|Монтаж оборудования|Диагностика|Чтение электросхем|Ведение документации|Монтаж инженерных систем|Инженерные системы
