,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
249,249,,,,"привет! мы команда mobile media - it компания в сфере мобильных приложений и маркетинга. мы предлагаем передовые решения по продвижению, аналитике и созданию приложений. один из наших проектов makeapp занимаемся разработкой и продвижением мобильных приложений в google play и app store. сейчас в нашу команду мы ищем ассистента aso специалиста если тебе интересно развиваться в сфере aso, ты ответственный и исполнительный, приходи к нам, мы готовы многому обучить. нам нужен творческий и обучаемый человек, который не боится экспериментировать и предлагать различные идеи для продвижения. задачи: анализ и поиск новых ниш, тематик для приложений; генерирование идей для продвижения; проработка и постановка тз смежным специалистам (дизайнеры); ведение статистики и отчетов; аналитика мобильных проектов конкурентов; мы ожидаем от кандидата: умение генерировать идеи; творческий подход к задачам; приветствуются навыки копирайтинга; наличие визуального вкуса; внимательность и исполнительность (кредо ассистента:) высокую обучаемость и командную работу и что мы предлагаем тебе: открытое к диалогу руководство; регулярный пересмотр заработной платы по итогам perfomance review; 7 часовой рабочий день с гибким началом (10 или 11) + 5 free days; дружный коллектив и поддержку в адаптации; комфортный офис в 5 минутах ходьбы от метро «новочеркасская»; внутренние митапы, лекции; мягкая зона отдыха, кофе и книги в твоем распоряжении; поиграть с ребятами в кикер или бильярд, настолки, ps4; корпоративные праздники, мини-вечеринки с пиццей, поиграть в мафию; и, конечно же, классика: кофе, чай, капуччино (проводница:), фрукты, сладости",ассистентaso-специалиста,Санкт-Петербург,,40000.0,Pushapp,2019-10-08T20:51:34+0300,between1And3,full,fullDay,SEO|ASO|Маркетинговый анализ
