,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1189,1189,,,,"обязанности: обслуживание ит-инфраструктуры заказчиков (юридические лица); прием и регистрация заявок пользователей в системе service desk; диагностика проблем и устранение неполадок; удаленное администрирование компьютеров пользователей; консультация и обучение пользователей; установка и настройка по; требования: высшее (неоконченное высшее) техническое образование; опыт работы с обслуживанием компьютеров на уровне диагностики и замены оборудования; опыт установки, настройки и администрирования ос windows, офисного пакета программ; понимание принципов построения компьютерных сетей; желание работать и развиваться в команде; ответственность, доброжелательность, хорошие коммуникативные навыки, умение быстро и самостоятельно обучаться; условия: работа в аутсорсинговой it компании тюмени; своевременная выплата заработной платы; интересные проекты; молодой дружный коллектив; график работы 5/2; официальное оформление по тк рф; возможность карьерного роста; территориальная доступность (район дома печати).",it-cпециалистслужбытехническойподдержки,Тюмень,20000.0,30000.0,Юнивим,2019-09-12T10:17:29+0300,between1And3,full,fullDay,
