,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1133,1133,"создание школы программирования (на базе учебного центра); разработка учебно-методической базы, внедрение программ по основным курсам для разных целевых аудиторий; поиск, набор, адаптация и развитие штата преподавателей; командная работа с собственником, директором по развитию, отделом маркетинга.",развитие в формате старт-ап проекта; профессиональная загрузка на 100%; максимальная возможность профессионального развития; дружный молодой коллектив; заработная плата –,"высшее профильное образование; результативность, инициативность; отличные знания и опыт работы в области программирования; желание развиваться в этой сфере. развитие в формате старт-ап проекта; профессиональная загрузка на 100%; максимальная возможность профессионального развития; дружный молодой коллектив; заработная плата –","создание школы программирования (на базе учебного центра); разработка учебно-методической базы, внедрение программ по основным курсам для разных целевых аудиторий; поиск, набор, адаптация и развитие штата преподавателей; командная работа с собственником, директором по развитию, отделом маркетинга. высшее профильное образование; результативность, инициативность; отличные знания и опыт работы в области программирования; желание развиваться в этой сфере. развитие в формате старт-ап проекта; профессиональная загрузка на 100%; максимальная возможность профессионального развития; дружный молодой коллектив; заработная плата – от 50 000 р.",руководительшколыпрограммирования,Тюмень,50000.0,,АНО ДПО НТЦ Сигур,2019-10-03T15:45:30+0300,between1And3,full,fullDay,
