,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1069,1069,"развитие направления, поиск и привлечение новых партнеров; продажи и продвижение оборудования вендоров направления; поиск и реализация новых проектов партнеров; эффективное взаимодействие с вендорами; эффективное взаимодействие с ключевыми партнерами; решение вопросов партнеров с представителями вендоров на местном уровне; полное сопровождение своих проектов, координация на всех этапах – предпродажи, заказа, поставки, любых послепродажных вопросов.",офис - м. площадь александра невского; график работы: с 10 до 18; возможность профессионального и карьерного роста; отличный коллектив.,"высшее образование; опыт работы в активных продажах it продуктов; опыт работы, знание рынка и продуктов информационной безопасности - является преимуществом; опыт работы с представительством вендора; понимание принципов работы дистрибьютора; грамотная речь, коммуникабельность, аналитические способности, умение управлять задачами; преимуществами будут: техническая эрудированность, знание it технологий; наличие сертификатов об обучении в области компьютерного и телекоммуникационного оборудования (продажи, техническая поддержка). офис - м. площадь александра невского; график работы: с 10 до 18; возможность профессионального и карьерного роста; отличный коллектив.","развитие направления, поиск и привлечение новых партнеров; продажи и продвижение оборудования вендоров направления; поиск и реализация новых проектов партнеров; эффективное взаимодействие с вендорами; эффективное взаимодействие с ключевыми партнерами; решение вопросов партнеров с представителями вендоров на местном уровне; полное сопровождение своих проектов, координация на всех этапах – предпродажи, заказа, поставки, любых послепродажных вопросов. высшее образование; опыт работы в активных продажах it продуктов; опыт работы, знание рынка и продуктов информационной безопасности - является преимуществом; опыт работы с представительством вендора; понимание принципов работы дистрибьютора; грамотная речь, коммуникабельность, аналитические способности, умение управлять задачами; преимуществами будут: техническая эрудированность, знание it технологий; наличие сертификатов об обучении в области компьютерного и телекоммуникационного оборудования (продажи, техническая поддержка). офис - м. площадь александра невского; график работы: с 10 до 18; возможность профессионального и карьерного роста; отличный коллектив.",аккаунт менеджер (информационная безопасность),Санкт-Петербург,,,RRC,2019-10-08T12:04:20+0300,between3And6,full,fullDay,
