,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
637,637,"осуществлять мониторинг событий информационной безопасности с использованием специализированных средств мониторинга; обеспечивать реагирование на инциденты информационной безопасности в соответствии с разработанными инструкциями; регистрировать и весть учет инцидентов информационной безопасности; проводить проверки по исполнению требований информационной безопасности; проводить проверки корректности функционирования механизмов защиты в информационных системах банка; проводить проверки соответствия, настроенных в информационных системах прав доступа утвержденной ролевой модели.","работа в крупнейшем региональном банке г. санкт-петербурга, в уникальном современном здании на малой охте; решение перспективных задач на уровне головного банка-центра принятий решений; система карьерного роста; возможность профессионального развития; социальный пакет.","высшее/среднее техническое образование; опыт работы по направлению деятельности от 1 года. работа в крупнейшем региональном банке г. санкт-петербурга, в уникальном современном здании на малой охте; решение перспективных задач на уровне головного банка-центра принятий решений; система карьерного роста; возможность профессионального развития; социальный пакет.","осуществлять мониторинг событий информационной безопасности с использованием специализированных средств мониторинга; обеспечивать реагирование на инциденты информационной безопасности в соответствии с разработанными инструкциями; регистрировать и весть учет инцидентов информационной безопасности; проводить проверки по исполнению требований информационной безопасности; проводить проверки корректности функционирования механизмов защиты в информационных системах банка; проводить проверки соответствия, настроенных в информационных системах прав доступа утвержденной ролевой модели. высшее/среднее техническое образование; опыт работы по направлению деятельности от 1 года. работа в крупнейшем региональном банке г. санкт-петербурга, в уникальном современном здании на малой охте; решение перспективных задач на уровне головного банка-центра принятий решений; система карьерного роста; возможность профессионального развития; социальный пакет.",специалист по мониторингу и реагированию на инциденты информационной безопасности,Санкт-Петербург,,,Банк Санкт-Петербург,2019-10-08T12:36:14+0300,between1And3,full,fullDay,Внедрение систем информационной безопасности
