,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
566,566,,,,"adhack.io provides marketing automation solutions based on data analysis and machine learning to help our clients grow faster. more than 2 years we help boost performance of global marketing campaigns for the leading mobile-oriented companies such as alibaba group, jollychic, my.com, lazada and others, all across the world. we are looking for a data analyst with strong expertise in data analyze and machine learning to build recommendation and predictive solutions. responsibilities: establish processes to collect and analyze data to drive business insights ad-hoc analysis based on business needs and deep dive into specific field build, validate, test and deploy stat/ml models and algorithms design, develop and implement a recommendation system support and contribute to continuous improvement of database architecture visualize the data findings and insights requirements: degree in math, statistics, engineering, computer science or related field minimum 3 years of working experience in data analytics projects must be proficient in sql excellent knowledge of python and machine learning libraries, data visualization tools deep understanding of ml techniques and algorithms, supervised/unsupervised learning, feature engineering, optimization, manipulation of large datasets strong problem solving, quantitative and analytical abilities benefits &amp; perks: nontrivial challenges in fast-growing company excellent opportunities for personal and professional development competitive salary and result-oriented bounty program medical insurance (including dental healthcare) comfortable office near the tavrichesky garden with lounge and dining areas compensation for lunch, free drinks, fruits and snacks flexible work schedule",middle senior data analyst,Санкт-Петербург,,,Adhack.io,2019-10-02T13:53:48+0300,between3And6,full,flexible,Python|PostgreSQL|SQL|MongoDB|AWS|R
