,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
116,116,управление развитием гис- системы развитие фронтовой части взаимодействие с бэкэнд-командой редизайн рефакторинг развитие нового функционала,работа в современном r&amp;d центре дмс возможность менять целую отрасль с использованием новых технологий компенсация мобильной связи полностью “белая” заработная плата возможности корпоративного обучения и поездок на конференции/семинары,"знание javascript (es6+), html(5), css(3), jquery опыт разработки клиентских приложений на react/redux опыт покрытия кода тестами (jest/enzyme/karma/mocha/react test utils) умение писать поддерживаемый код работа в современном r&amp;d центре дмс возможность менять целую отрасль с использованием новых технологий компенсация мобильной связи полностью “белая” заработная плата возможности корпоративного обучения и поездок на конференции/семинары","управление развитием гис- системы развитие фронтовой части взаимодействие с бэкэнд-командой редизайн рефакторинг развитие нового функционала знание javascript (es6+), html(5), css(3), jquery опыт разработки клиентских приложений на react/redux опыт покрытия кода тестами (jest/enzyme/karma/mocha/react test utils) умение писать поддерживаемый код работа в современном r&amp;d центре дмс возможность менять целую отрасль с использованием новых технологий компенсация мобильной связи полностью “белая” заработная плата возможности корпоративного обучения и поездок на конференции/семинары",teamlead(архитекторjs),Санкт-Петербург,190000.0,,Агентство ПРОФИ,2019-10-04T16:06:59+0300,between3And6,full,fullDay,JavaScript|CSS|HTML|Мобильность
