,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
196,196,подтверждение заказов интернет-магазина по телефону обработка входящих обращений работа с электронной почтой выдача заказов со склада,"график 2/2 с 09:00 до 21:00 по будням с 10:00 до 20:00 по выходным работа на северном пр (метро академическая, гражданский проспект)","грамотная устная и письменная речь собранность, организованность. график 2/2 с 09:00 до 21:00 по будням с 10:00 до 20:00 по выходным работа на северном пр (метро академическая, гражданский проспект)","интернет магазин для кондитеров ищет в команду менеджера интернет магазина. звоните по вакансии! подтверждение заказов интернет-магазина по телефону обработка входящих обращений работа с электронной почтой выдача заказов со склада грамотная устная и письменная речь собранность, организованность. график 2/2 с 09:00 до 21:00 по будням с 10:00 до 20:00 по выходным работа на северном пр (метро академическая, гражданский проспект)",менеджер интернет магазина,Санкт-Петербург,30000.0,35000.0,ЭД Девелоп,2019-10-09T13:58:07+0300,noExperience,full,fullDay,оформление заказов|входящие звонки|исходящие звонки|работа с физическими лицами|Консультирование клиентов по телефону
1083,1083,"прием(сайт, почта, мессенджеры, соц. сети, телефон),сбор и обработка заказов‚ дружелюбное консультирование клиентов по вопросам продукции‚ доставки и оплаты на всех этапах, поиск наилучшего способа решения вопросов; клиентов; решение спорных и проблемных ситуаций с клиентами; взаимодействие со службами доставки.","график работы: 2/2 c 9 до 21 испытательный срок 3 месяца, с возможностью более быстрого завершения для успешного кандидата; место работы: ст.м. чернышевская (5 минут от метро); оформление по тк рф; стабильная заработная заработная плата без задержек; кухня, чай и кофе, микроволновка, холодильник, кофе-машина; работа в стабильно развивающейся компании‚ ориентированной на долговременное сотрудничество и развитие своих сотрудников.","грамотная устная и письменная речь‚ ответственность, коммуникабельность, пунктуальность; опыт в интернет-магазине (или оператором) (не менее 1 года); высокая работоспособность‚ стрессоустойчивость, организованность‚ самодисциплина‚ умение планировать свою работу; интерес к выполняемой работе, желание помогать клиентам. прием(сайт, почта, мессенджеры, соц. сети, телефон),сбор и обработка заказов‚ дружелюбное консультирование клиентов по вопросам продукции‚ доставки и оплаты на всех этапах, поиск наилучшего способа решения вопросов; клиентов; решение спорных и проблемных ситуаций с клиентами; взаимодействие со службами доставки. график работы: 2/2 c 9 до 21 испытательный срок 3 месяца, с возможностью более быстрого завершения для успешного кандидата; место работы: ст.м. чернышевская (5 минут от метро); оформление по тк рф; стабильная заработная заработная плата без задержек; кухня, чай и кофе, микроволновка, холодильник, кофе-машина; работа в стабильно развивающейся компании‚ ориентированной на долговременное сотрудничество и развитие своих сотрудников.","интернет-магазин ищет в свою команду менеджера. наш магазин работает с 2008 года и занимается розничной торговлей оптикой и контактными линзами на всей территории россии. ассортимент нашего магазина всего около 200 наименований товаров и редко изменяется. у нас молодой и дружный коллектив, в офисе ежедневно работает 6 сотрудников. опыт работы в интернет-магазине любой тематики приветствуется. грамотная устная и письменная речь‚ ответственность, коммуникабельность, пунктуальность; опыт в интернет-магазине (или оператором) (не менее 1 года); высокая работоспособность‚ стрессоустойчивость, организованность‚ самодисциплина‚ умение планировать свою работу; интерес к выполняемой работе, желание помогать клиентам. прием(сайт, почта, мессенджеры, соц. сети, телефон),сбор и обработка заказов‚ дружелюбное консультирование клиентов по вопросам продукции‚ доставки и оплаты на всех этапах, поиск наилучшего способа решения вопросов; клиентов; решение спорных и проблемных ситуаций с клиентами; взаимодействие со службами доставки. график работы: 2/2 c 9 до 21 испытательный срок 3 месяца, с возможностью более быстрого завершения для успешного кандидата; место работы: ст.м. чернышевская (5 минут от метро); оформление по тк рф; стабильная заработная заработная плата без задержек; кухня, чай и кофе, микроволновка, холодильник, кофе-машина; работа в стабильно развивающейся компании‚ ориентированной на долговременное сотрудничество и развитие своих сотрудников.",менеджер интернет магазина,Санкт-Петербург,32000.0,38000.0,Неовижн,2019-10-09T21:33:35+0300,between1And3,full,shift,Коммуникабельность|Грамотная речь|Стрессоустойчивость
