,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
89,89,"ведение учёта оборудования в электронной системе. осуществление контроля над остатками оборудования, в соответствии с утверждёнными в компании нормативами. обеспечение сохранности складируемых тмц, соблюдение режимов хранения, их сохранность при внутреннем перемещении. организация приёма, отпуска тмц, погрузочно-разгрузочных работ на складе компании с соблюдением правил охраны труда и техники безопасности. обеспечение соблюдений правил оформления и сдачи приходно-расходных документов, составление установленной в компании отчётности. отслеживание состояния оборудования на складе компании и обеспечение своевременного ремонта и списания оборудования. осуществление контроля за состоянием помещений, предназначенных для хранения оборудования","возможности для развития карьеры; профессиональный рост в международной бизнес среде; медицинское страхование - дмс (включая стоматологию); дружный коллектив, спортивные и развлекательные корпоративные мероприятия; заработная плата обсуждается индивидуально с успешным кандидатом; официальное оформление в штат компании;","высшее техническое образование. опыт работы в сфере it. опыт работы в сфере снабжения и учёта не менее одного года. знание и понимание офисной техники. знание активного и пассивного сетевого оборудования. умение вести учет оборудования и других материальных ценностей. знание офисных пакетов ms office, 1c. опыт работы с поставщиками. знание документооборота. опыт заключения договоров на поставку оборудования. опыт работы с транспортными компаниями. опыт проведения инвентаризаций. знание технического английского языка. ведение учёта оборудования в электронной системе. осуществление контроля над остатками оборудования, в соответствии с утверждёнными в компании нормативами. обеспечение сохранности складируемых тмц, соблюдение режимов хранения, их сохранность при внутреннем перемещении. организация приёма, отпуска тмц, погрузочно-разгрузочных работ на складе компании с соблюдением правил охраны труда и техники безопасности. обеспечение соблюдений правил оформления и сдачи приходно-расходных документов, составление установленной в компании отчётности. отслеживание состояния оборудования на складе компании и обеспечение своевременного ремонта и списания оборудования. осуществление контроля за состоянием помещений, предназначенных для хранения оборудования возможности для развития карьеры; профессиональный рост в международной бизнес среде; медицинское страхование - дмс (включая стоматологию); дружный коллектив, спортивные и развлекательные корпоративные мероприятия; заработная плата обсуждается индивидуально с успешным кандидатом; официальное оформление в штат компании;","netcracker technology corp., крупная it компания, мировой лидер в области создания и внедрения решений по управлению телекоммуникационными операциями, открывает вакансию: инженер группы учета и сопровождения технических средств высшее техническое образование. опыт работы в сфере it. опыт работы в сфере снабжения и учёта не менее одного года. знание и понимание офисной техники. знание активного и пассивного сетевого оборудования. умение вести учет оборудования и других материальных ценностей. знание офисных пакетов ms office, 1c. опыт работы с поставщиками. знание документооборота. опыт заключения договоров на поставку оборудования. опыт работы с транспортными компаниями. опыт проведения инвентаризаций. знание технического английского языка. ведение учёта оборудования в электронной системе. осуществление контроля над остатками оборудования, в соответствии с утверждёнными в компании нормативами. обеспечение сохранности складируемых тмц, соблюдение режимов хранения, их сохранность при внутреннем перемещении. организация приёма, отпуска тмц, погрузочно-разгрузочных работ на складе компании с соблюдением правил охраны труда и техники безопасности. обеспечение соблюдений правил оформления и сдачи приходно-расходных документов, составление установленной в компании отчётности. отслеживание состояния оборудования на складе компании и обеспечение своевременного ремонта и списания оборудования. осуществление контроля за состоянием помещений, предназначенных для хранения оборудования возможности для развития карьеры; профессиональный рост в международной бизнес среде; медицинское страхование - дмс (включая стоматологию); дружный коллектив, спортивные и развлекательные корпоративные мероприятия; заработная плата обсуждается индивидуально с успешным кандидатом; официальное оформление в штат компании;",инженер группы учета и сопровождения технических средств,Санкт-Петербург,,,Netcracker Technology Corp.,2019-10-08T16:44:51+0300,between1And3,full,fullDay,
