,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1153,1153,"организация профилактических работы ит-оборудования (серверы, схд, маршрутизаторы, коммутаторы, firewall, компьютеры, принтеры, сканеры, сетевые устройства,..), его ремонт и модернизацию; настройка, своевременное внесение изменений в конфигурацию ит - оборудования; организация резервного копирование и обеспечение восстановления корпоративной информации, средств обработки информации, настроек ит-оборудования; осуществление мониторинга ит- оборудования, использования корпоративных ресурсов, ресурсов интернет, каналов связи; ведение актуальной документации лвс; организация и поддержка системы доступа сотрудников к информационным ресурсам предприятия; организация закупа ит-оборудования, запасных частей и расходных материалов; формирование бюджета в рамках своей сферы ответственности; контроль договорных отношения с поставщиками ит-оборудования и ит-услуг; участие в формировании команды системных администратором; наставничество в команде системных администраторов.","официальная заработная плата, уровень обсуждается на собеседовании; свободный график работы; официальное трудоустройство; современный классный офис со своей столовой; насыщенная корпоративная жизнь; дополнительный официальный день отпуска за каждый год работы в компании.",,"строительный двор - крупнейший поставщик строительных и отделочных материалов с 1993 года! 16 городов, 54 розничных магазинов, более 2 000 сотрудников. у нас микросервисная архитектура и agile подход к разработке, нет менеджеров и начальников, у нас есть самоорганизованные команды! открытость экспериментам и новым инструментам! мы любим web и у нас всегда есть интересные задачи! организация профилактических работы ит-оборудования (серверы, схд, маршрутизаторы, коммутаторы, firewall, компьютеры, принтеры, сканеры, сетевые устройства,..), его ремонт и модернизацию; настройка, своевременное внесение изменений в конфигурацию ит - оборудования; организация резервного копирование и обеспечение восстановления корпоративной информации, средств обработки информации, настроек ит-оборудования; осуществление мониторинга ит- оборудования, использования корпоративных ресурсов, ресурсов интернет, каналов связи; ведение актуальной документации лвс; организация и поддержка системы доступа сотрудников к информационным ресурсам предприятия; организация закупа ит-оборудования, запасных частей и расходных материалов; формирование бюджета в рамках своей сферы ответственности; контроль договорных отношения с поставщиками ит-оборудования и ит-услуг; участие в формировании команды системных администратором; наставничество в команде системных администраторов. официальная заработная плата, уровень обсуждается на собеседовании; свободный график работы; официальное трудоустройство; современный классный офис со своей столовой; насыщенная корпоративная жизнь; дополнительный официальный день отпуска за каждый год работы в компании. стань частью нашей команды ! мы ждём твоё резюме!",руководитель группы системных администраторов,Тюмень,,,Строительный Двор,2019-10-07T07:52:54+0300,between1And3,full,fullDay,
