,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
322,322,"техническая эксплуатация оборудования ит – телефония, скуд, соуэ, видеонаблюдение.","сменный график (день (с 08:00 до 20:00)/ночь (с 20:00 до 08:00)/два дня выходных); оклад + ежемесячная премия + доплата за ночные смены; оформление по тк рф; дмс, включая стоматологию (после испытательного срока); корпоративная развозка от/до ст.м. московская/авиагородок.","высшее техническое образование (желательное направление подготовки: телекоммуникация или ит); опыт работы в ит не менее 3-х лет; знание принципов построения систем ит – телефонии, скуд, соуэ, видеонаблюдения; наличие практических навыков настройки и администрирования систем ит; понимание основных принципов построения и работы лвс (модель osi, маршрутизация и т.д.); владение английским языком на уровне intermediate (чтение технической литературы); ответственность, добросовестность, внимательность аккуратность, умение работать в команде. сменный график (день (с 08:00 до 20:00)/ночь (с 20:00 до 08:00)/два дня выходных); оклад + ежемесячная премия + доплата за ночные смены; оформление по тк рф; дмс, включая стоматологию (после испытательного срока); корпоративная развозка от/до ст.м. московская/авиагородок.","техническая эксплуатация оборудования ит – телефония, скуд, соуэ, видеонаблюдение. высшее техническое образование (желательное направление подготовки: телекоммуникация или ит); опыт работы в ит не менее 3-х лет; знание принципов построения систем ит – телефонии, скуд, соуэ, видеонаблюдения; наличие практических навыков настройки и администрирования систем ит; понимание основных принципов построения и работы лвс (модель osi, маршрутизация и т.д.); владение английским языком на уровне intermediate (чтение технической литературы); ответственность, добросовестность, внимательность аккуратность, умение работать в команде. сменный график (день (с 08:00 до 20:00)/ночь (с 20:00 до 08:00)/два дня выходных); оклад + ежемесячная премия + доплата за ночные смены; оформление по тк рф; дмс, включая стоматологию (после испытательного срока); корпоративная развозка от/до ст.м. московская/авиагородок.",инженер отдела телекоммуникаций,Санкт-Петербург,,,Аэропорт Пулково (ООО Воздушные Ворота Северной Столицы),2019-10-07T09:02:51+0300,between3And6,full,shift,
