,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
238,238,,"интересная и активная работа в среде знатоков сферы телекоммуникаций. возможность участия в интересных проектах и реализации профессионального опыта. возможность обучения и совершенствования своих навыков. достойная и своевременная оплата труда и возможность карьерного роста. дмс для всех сотрудников компании; офисный врач. стоматология по полису дмс на корпоративных условиях. премии за выслугу лет в компании. финансовая поддержка в значимых событиях. корпоративные праздники и подарки для сотрудников и их детей. оборудованная комната для приема пищи. возможность заниматься спортом – своя волейбольная и футбольная команды, либо возможность быть активным болельщиком. льготное изучение английского языка в офисе. возможность участвовать в корпоративном волонтерском движении.",,"круг интересных задач: отсмотр контента; заполнение карточек фильмов в базе контента; внесение выходных данных фильма, написание краткого синопсис (если информация только на иностранном языке – переводить с внешних источников); обозначение спорных сцен, присвоение возрастного рейтинга фильму в соответствии с законом; кого мы ищем: имеет высшее образование (гуманитарное); знает программ ms office, adobe; обладает хорошими знаниями англ.языка; имеет опыт работы с текстами: написание, редактирование; знание кинематографа будет преимуществом; интересная и активная работа в среде знатоков сферы телекоммуникаций. возможность участия в интересных проектах и реализации профессионального опыта. возможность обучения и совершенствования своих навыков. достойная и своевременная оплата труда и возможность карьерного роста. дмс для всех сотрудников компании; офисный врач. стоматология по полису дмс на корпоративных условиях. премии за выслугу лет в компании. финансовая поддержка в значимых событиях. корпоративные праздники и подарки для сотрудников и их детей. оборудованная комната для приема пищи. возможность заниматься спортом – своя волейбольная и футбольная команды, либо возможность быть активным болельщиком. льготное изучение английского языка в офисе. возможность участвовать в корпоративном волонтерском движении.",редактор отсмотра контента,Санкт-Петербург,,34000.0,Триколор,2019-09-16T18:13:12+0300,between1And3,full,fullDay,
