,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
494,494,,,,"heads and hands — разрабатываем и выводим на рынок сложные веб-сервисы и мобильные приложения. мы сделали продукты для касперского, land rover, lamoda, leroy merlin, zakazaka, петровича. помогли с проектами яндексу, abbyy, mail.ru и тинькофф банку. а еще мы на 6 месте среди разработчиков мобильных приложений по версии tagline. ищем не просто коллегу, а человека в команду — ux/ui дизайнера . мы очень серьёзно подходим к реализации проекта на всех его этапах. а дизайн — это один из ключевых этапов, к которому мы прикладываем максимум усилий, чтобы получить крутой продукт. команда работает на результат и по-любви. ux/ui дизайнера ищем исключительно в офис, удалённое сотрудничество не рассматриваем. что нужно делать: тащить проект и быть «локомотивом» своего направления, создавать концепции дизайна продуктов. проектировать логику работы веб и мобильных сервисов, уметь работать с гипотезами и аналитикой. участвовать в брейнштормах, решать бизнес-задачи клиента, демонстрировать, объяснять и отстаивать свои решения. что мы ждём от вас: работа по принципу «это моё дело и мне не всё равно»: делиться своей экспертизой и курировать проект от идеи до реализации. опыт работы с интерфейсами от 3 лет, навыки: sketch, principle, zeplin, invision. понимание специфики использования мобильных устройств и знание гайдлайнов ios и android. интерес к своему делу: желание каждый раз делать лучше, чем в прошлый. будет плюсом: навыки работы в adobe after effects. что мы предлагаем: работа в офисе. фиксированный оклад (определим с кандидатом на собеседовании) и официальное оформление. частично гибкий график работы (время начала работы с 9:00 до 12:00). экспертная команда и сложные проекты, в которых можно быстро прокачаться. оплачиваем обучающие материалы, билеты на лекции и конференции по запросу сотрудников. работа на технике apple, офис в стиле-лофт.",uiux-дизайнер,Санкт-Петербург,,,Хедс анд Хендс,2019-10-08T18:54:58+0300,between3And6,full,flexible,Sketch|Principle|Zeplin|InVision|UX|UI|Web-дизайн|Дизайн интерфейсов|Проектирование пользовательских интерфейсов|Управление проектами
