,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1199,1199,"разработка управляющих программ для токарной, фрезерной обработки изделий на станках с чпу; - технологический контроль вновь разрабатываемой конструкторской документации; - составление заявок на проектирование специальной оснастки, инструмента и приспособлений; - участие в проведении работ по освоению продукции и внедрению в производство новой техники.",стабильная выплата заработной платы; дмс; широкий социальный пакет; карьерный рост; выплата 13 заработной платы; премии к праздникам; доставка на работу.,"высшее техническое образование (машиностроение, металлообработка); - опыт работы не менее 3 лет на должности инженера-программиста 2 категории; - опытный пользователь программ 3d компас, word, excel, internet; - знание стоек с чпу mazatrol, heidenhain, sinumerik; - опыт работы в cad/cam - системах; - активная жизненная позиция, стрессоустойчивость. стабильная выплата заработной платы; дмс; широкий социальный пакет; карьерный рост; выплата 13 заработной платы; премии к праздникам; доставка на работу.","разработка управляющих программ для токарной, фрезерной обработки изделий на станках с чпу; - технологический контроль вновь разрабатываемой конструкторской документации; - составление заявок на проектирование специальной оснастки, инструмента и приспособлений; - участие в проведении работ по освоению продукции и внедрению в производство новой техники. высшее техническое образование (машиностроение, металлообработка); - опыт работы не менее 3 лет на должности инженера-программиста 2 категории; - опытный пользователь программ 3d компас, word, excel, internet; - знание стоек с чпу mazatrol, heidenhain, sinumerik; - опыт работы в cad/cam - системах; - активная жизненная позиция, стрессоустойчивость. стабильная выплата заработной платы; дмс; широкий социальный пакет; карьерный рост; выплата 13 заработной платы; премии к праздникам; доставка на работу.",инженер программист станков с чпу,Тюмень,45000.0,47000.0,"ТРАНСНЕФТЬ - СИБИРЬ, филиал ТРМЗ",2019-09-20T14:28:16+0300,between3And6,full,fullDay,
