,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
935,935,,,,"у нас точно хватит задач, которые покажутся тебе интересными. а в коллективе точно найдутся эксперты, которые знают больше. мы предоставим тебе возможность развиваться в той области и писать на тех языках программирования, которые тебе нравятся. чтобы было понятнее, какие задачи решаются нашей командой, на сайте mediasoft.team есть кейсы с хабра. мы уверены , что ты каждый день работаешь с ооп, паттернами проектирования, многопоточностью и асинхронной загрузкой данных, swift / objective-c и системами контроля версий. здорово , если ты знаешь: - xcode, cocoapods, fastlane, mrc/arc, uikit, sdk(rxswift, alamofire/moya, realm, core data, fabric, firebase), ui (interface builder, autolayout), coreanimation, mvvm, apple mvc, viper, clean architecture, multithreading-api (gcd, nsoperation), kvo/kvc, keychain; - любой другой язык программирования; - как писать чистый, поддерживаемый и расширяемый код; - английский язык. и еще лучше , если ты можешь и хочешь участвовать в выстраивании процессов, проводить code review и быть наставником. мы предлагаем растущую зп, гибкий график, офис центре.",middle senior ios developer,Санкт-Петербург,90000.0,140000.0,МедиаСофт,2019-09-20T16:48:51+0300,between3And6,full,flexible,iOS|SWIFT
