,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
18,18,,,,"кто мы: компания simpleone, входящая в группу компаний itglobal. занимаемся разработкой платформы для автоматизации всех сервисных бизнес-процессов клиентов. ориентируемся на средних и крупных корпоративных и государственных заказчиков, занимающихся цифровой трансформацией. продукт имеет конкурентные преимущества в виде сочетания лучшего пользовательского опыта и дизайна (ui/ux), высокой производительности (performance) и наличия low-code инструментария, позволяющего существенно сокращать сроки внедрения. продукт комплексный, сложный и интересный. потенциальный лидер рынка. цель проекта - стать лидером в сегменте диджитализации бизнеса на рынке в россии и значимым игроком на мировом рынке. в наши планы входит получение статуса резидента сколково и войти в реестр отечественного программного обеспечения (программа импортозамещения). имеем планы выхода на международные рынки: снг, турция, ближний восток, оаэ, европа. мы верим в то, что лучшие продукты делаются лучшими специалистами, поэтому мы ищем профессионалов с большой буквы с опытом применения прогрессивных технологий, разработки крупных высоконагруженных систем. при этом активно способствуем саморазвитию своих сотрудников, обязуем регулярно выделять время на изучение новых технологий и обеспечиваем обучение. в связи с расширением в команду разработки ищем senior react developer/ведущий react разработчик. рассматриваем кандидатов в том числе из других регионов и готовы помочь с переездом. что для нас важно: опыт коммерческого программирования от 4 лет опыт js от 3 лет опыт jquery или аналога от 3 лет опыт react от 2 лет также будет хорошо, если у вас есть: если вы вы также уверены во backend, как fronend; у вас есть опыт в роли teamlead*; собственные проекты (проекты для себя); собственные опубликованные плагины; ведение блога; что вы получите от компании: работу в стабильной и динамично развивающейся it-компании, лидирующей на рынке облачных технологий; полностью официальное оформление по тк рф, с полностью белой заработной платой и отпуском 28 дней; бонусы и премии по результатам работы; конкурентный уровень заработной платы, который мы готовы обсудить на собеседовании; график работы – стандартный, но с гибким подходом; высокопрофессиональную, молодую и дружную команду ит-специалистов, увлеченных своим делом; профессиональный рост и развитие вместе с проектами компании; своя оборудованная столовая, столовая на территории бизнес-центра; корпоративные мероприятия; обучение за счет компании, в то числе и профессиональная сертификация; современный офис: в санкт-петербурге в бизнес-центре класса а &quot;преображенский двор&quot; или в технопарке &quot;ит-крым&quot; г. севастополь (возле тц муссон, здание &quot;одеколон&quot;) возможно работать в санкт-петербурге, севастополе, а так же удаленно. программа ре локации для тех кто хочет переехать в севастополь.",senior react developer ведущий react разработчик,Санкт-Петербург,120000.0,200000.0,ITGLOBAL.COM,2019-10-07T10:14:03+0300,between3And6,full,remote,
