,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
981,981,,,,"cryptopay - основанная в 2013 году в лондоне, одна из старейших компаний предлагающих сервисы связанные с цифровыми активами на европейском рынке розничных финансовых услуг. наши продукты сочетают в себе финансовую экспертизу и технологические инновации, и дают возможность пользователям сочетать традиционные и новые инструменты для большего контроля и безопасности личных финансов. что нужно будет делать: участвовать в переработке стиля и визуального языка компании вместе с коллегами из дизайн-отдела и смежных отделов и создавать на этой основе гайдлайны для дальнейшей работы сотрудничать с другими командами, собирать требования к дизайну от всех заинтересованных лиц следить за тем, чтобы дизайн передавал ценности и дух компании настраивать процессы взаимодействия дизайн-отдела с продуктовыми командами презентовать свои идеи в понятном и аргументированно виде, раскрывая детали проделанной работы и ход вашей мысли наш идеальный кандидат: если вы получили образование в сфере визуальных коммуникаций и знаете, как связать форму и содержание так, чтобы все ахнули, имеете большие амбиции и готовы брать вместе с нами новые высоты, то возможно именно в cryptopay вы найдете среду для роста и воплощения своих замыслов. более того, идеальный кандидат: имеет опыт работы в дизайн-агентствах и рекламе; понимает связи между формой и содержанием, текстом и изображением; знает, что первая, пришедшая в голову идея чаще всего самая очевидная и не боится идти дальше; интересуется не только дизайном, но и современным искусством, кино, модой; не брезгует набросать эскиз от руки; имеет смежные навыки: фотография, видео, 3d, motion-design; уверен, что за дизайном должна стоять мысль. что мы можем предложить: помимо белой конкурентной зарплаты, уютного офиса и сплоченной команды мы будем рады предоставить возможность удаленной работы. дальнейшие шаги : ждем ваше cv и сопроводительное письмо, в котором вы расскажете про интересные кейсы приведения вэб приложения и мобильного приложения в единообразие, а также портфолио с работами в сфере финансов.",seniordesignerведущийдизайнер,Санкт-Петербург,,,Cryptopay Ltd.,2019-10-08T13:26:05+0300,between3And6,full,flexible,
