,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1308,1308,,,,"приглашаем в наш молодой коллектив талантливого и опытного php-разработчика. мы ищем ответственного специалиста, который работает на результат, а не просто отсиживается в офисе. проекты компании растут, ты будешь работать c текущими и новыми: два сайта компании, которые входят в топ-10 по россии. развитие и доработка корпоративной crm-системы. участие в крупных российских и международных проектах. твою работу будет видеть вся страна и не только! от тебя мы ждем: уверенное знание: html4/5, css2/3, javascript es5(es6), html, jquery, ajax, rest api, mysql, yii2. опыт кросс-браузерной вёрстки, вёрстки адаптивных сайтов. качественное и своевременное исполнение задач web-проекта и непосредственного руководителя. умение разбираться в чужом коде и работать с ним. большим плюсом будет: опыт работы с git. умение оценивать задачи и укладываться в срок. опыт использования технологий (sass/less, postcss, gulp, webpack, react js, vue js, angular). развертывание и настройка (centos, nginx, postgresql, socket.io). желание обучаться новому и делиться своим опытом с коллегами. широкий ит-кругозор, знание технологий, программных продуктов. умение работать в команде, доброжелательность. работая с нами, ты получишь: официальное оформление в штат молодой, но стабильной компании (на рынке с 2014 г.). интересные проекты в высокоприбыльных сферах. условия для профессионального и финансового роста. отличную работу мы поощряем обучением за счет компании. оплачиваем результаты, а не просто время, проведенное в офисе (по системе kpi). современный офис в деловом центре города и комфортабельное рабочее место с шустрым компьютером. гибкий график, который можно скорректировать, сместить обед и даже при необходимости поработать из дома.",full stack разработчик,Тюмень,,,АРКОНС ГРУПП,2019-10-09T09:38:19+0300,between1And3,full,fullDay,Sass|Less|postcss|Gulp|webpack|react js|vue js|AngularJS|CentOS|Nginx|PostgreSQL
