,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1121,1121,,лофтовый офис в центре тюмени (урицкого) понятные возможности роста в финансовом и профессиональном планах работа с известными брендами россии оформление по тк рф стабильная заработная плата,,"о вакансии менеджер по работе с клиентами компании — отвечает за: работу с входящим потоком клиентов; заключение договоров; ведение базы в crm; подготовку коммерческих предложений; передачу в производство. лофтовый офис в центре тюмени (урицкого) понятные возможности роста в финансовом и профессиональном планах работа с известными брендами россии оформление по тк рф стабильная заработная плата с нами хорошо по многим причинам: интересные проекты и возможность проводить эксперименты; планерки на открытом воздухе; коллектив, в котором уважают личные границы и мнение человека (если бы сами могли к себе устроиться, то сделали бы это); корпоративы, настольные игры и вкусняшки прилагаются. мы ждем тех, кто: любит динамичный формат работы; ориентирован на результат; легко и позитивно выстраивает отношения с людьми; обладает желанием получить опыт и развитие. что делать, если не уверены в своих силах знаниях? высылайте резюме с кратким письмом, из которого мы сможем понять ваши сильные стороны. некоторых мы сможем принять на стажировку. есть шанс “попробовать” себя у вас может появиться. всё зависит от письма, прилагаемого к отклику на вакансию.",менеджерофисапродаж,Тюмень,25000.0,100000.0,Ремарк,2019-10-10T07:52:36+0300,noExperience,full,fullDay,
