,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
474,474,разработка новых и поддержка действующих проектов на php; тестирование и оптимизация проектов;,"конкурентоспособная заработная плата зависящая только от ваших умений и навыков, обсуждается с соискателем; график и режим работы обсуждается с соискателем. интересные проекты в растущей компании; комфортный офис в центре города (м. площадь восстания); позитивный и отзывчивый коллектив; оформление по тк рф; свободный дресс-код.","умение качественно и эффективно программировать, используя существующие наработки и с прицелом на результат; опыт практического применения ооп, понимание основных паттернов проектирования; опыт работы с php от 1 года; опыт работы с mysql, html, css; знание основ систем контроля версий (git); понимание работы высоконагруженных проектов; гибкий и системный подход к решению сложных задач; желателен опыт создания собственных проектов. конкурентоспособная заработная плата зависящая только от ваших умений и навыков, обсуждается с соискателем; график и режим работы обсуждается с соискателем. интересные проекты в растущей компании; комфортный офис в центре города (м. площадь восстания); позитивный и отзывчивый коллектив; оформление по тк рф; свободный дресс-код.","разработка новых и поддержка действующих проектов на php; тестирование и оптимизация проектов; умение качественно и эффективно программировать, используя существующие наработки и с прицелом на результат; опыт практического применения ооп, понимание основных паттернов проектирования; опыт работы с php от 1 года; опыт работы с mysql, html, css; знание основ систем контроля версий (git); понимание работы высоконагруженных проектов; гибкий и системный подход к решению сложных задач; желателен опыт создания собственных проектов. конкурентоспособная заработная плата зависящая только от ваших умений и навыков, обсуждается с соискателем; график и режим работы обсуждается с соискателем. интересные проекты в растущей компании; комфортный офис в центре города (м. площадь восстания); позитивный и отзывчивый коллектив; оформление по тк рф; свободный дресс-код.",веб разработчик (php css html mysql),Санкт-Петербург,80000.0,100000.0,ЛИЧИ,2019-10-07T14:40:28+0300,between1And3,full,fullDay,
