,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
500,500,консультирование пользователей по возникающим вопросам; установка и перемещение оборудования и оргтехники; учет оргтехники и расходных материалов; настройка и устранение неисправностей в работе программного обеспечения и оборудования; ведение документации; предоставление доступа к информационным системам; ведение отчетности по основным задачам.,"не разъездной характер работы; работа в стабильной и активно развивающейся it-компании; график работы: 5/2, с 9 до 18; полное соблюдение тк; полис медицинского страхования (дмс) после прохождения испытательного срока; прозрачная система профессионального и финансового роста; профессиональное обучение и сертификация за счёт компании.","высшее техническое образование; знание операционных систем windows, офисного пакета ms office; умение подключать периферийное оборудование (сетевые принтеры и т.д.); умение локализовывать и устранять неисправности программного и аппаратного обеспечения; знание основ сетевых технологий: что такое ip адрес, как проверить доступность сетевого ресурса; коммуникабельность, внимательность, аккуратность, грамотные письмо и речь; упорство в достижении поставленных целей; умение и желание развиваться; желание помогать, умение работать в команде. не разъездной характер работы; работа в стабильной и активно развивающейся it-компании; график работы: 5/2, с 9 до 18; полное соблюдение тк; полис медицинского страхования (дмс) после прохождения испытательного срока; прозрачная система профессионального и финансового роста; профессиональное обучение и сертификация за счёт компании.","в компании к2 консалт, являющейся золотым партнером sap, открыт конкурсный отбор на вакансию младший инженер технической поддержки. компания основана в 2003 году командой профессионалов из автомобильной индустрии со специализацией на реинжиниринге бизнес-процессов и внедрении программных продуктов sapв автомобильной отрасли в россии и за рубежом. сегодня в компании работают более 70-ти специалистов в двух офисах в москве и санкт-петербурге. среди наших основных клиентов нужно отметить: inchcape plc, mercedes-benz, volvo, man truck and buses, где мы внедряем и поддерживаем crm, индустриальные решения и облачные решения sap. помимо этого, компания успешно реализует собственные разработки с применением новых практик в части облачных технологий и it. в связи с реализацией новых проектов мы ищем в команду технически подкованных специалистов, готовых к достижению амбициозных целей, активному росту и развитию вместе с коллективом компании к2 консалт. компания активно занимается обучением сотрудников и обеспечивает их всем необходимым для получения и закрепления экспертизы в выбранной сфере деятельности. консультирование пользователей по возникающим вопросам; установка и перемещение оборудования и оргтехники; учет оргтехники и расходных материалов; настройка и устранение неисправностей в работе программного обеспечения и оборудования; ведение документации; предоставление доступа к информационным системам; ведение отчетности по основным задачам. высшее техническое образование; знание операционных систем windows, офисного пакета ms office; умение подключать периферийное оборудование (сетевые принтеры и т.д.); умение локализовывать и устранять неисправности программного и аппаратного обеспечения; знание основ сетевых технологий: что такое ip адрес, как проверить доступность сетевого ресурса; коммуникабельность, внимательность, аккуратность, грамотные письмо и речь; упорство в достижении поставленных целей; умение и желание развиваться; желание помогать, умение работать в команде. не разъездной характер работы; работа в стабильной и активно развивающейся it-компании; график работы: 5/2, с 9 до 18; полное соблюдение тк; полис медицинского страхования (дмс) после прохождения испытательного срока; прозрачная система профессионального и финансового роста; профессиональное обучение и сертификация за счёт компании. расположение офисов: ул. руставели витебский пр. ул. шереметьевская мы будем рады начинающим специалистам, и при наличии вашего желания готовы передать все необходимые знания! если вас заинтересовала наша вакансия и вы хотите оставить отклик, пожалуйста, укажите, какая локация для вас более предпочтительна, а также уровень ожиданий по заработной плате (net), в случае, если заработная плата не указана у вас в резюме. мы рассмотрим резюме, а также отклик и, в случае взаимной заинтересованности, свяжемся с вами!",младший инженер технической поддержки,Санкт-Петербург,,,К2 Консалт,2019-10-02T10:59:11+0300,noExperience,full,fullDay,Коммуникабельность|Работа в команде|Деловая коммуникация|Пользователь ПК
