,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
215,215,,,,"сбербанк крупнейший банк россии, центральной и восточной европы. самый дорогой российский бренд, входящий в топ - 25 брендов мира. более 110 млн клиентов. команда занимается: 1. доработкой системы управления объектами недвижимости, ориентированной на внутренних и внешних пользователей. система должна быть облачной, основанной на микросервисах. 2. «умный дом» для отделений банка. доработка и развитие системы одного из российских вендоров, масштабирование на все отделения банка. задачи системы: создание комфортной среды в помещениях, контроль температуры, протечек, уровня co2 и т.д. сокращение затрат на электроэнергию, ориентация на проактивную эксплуатацию. 3. маркетплейс транспортных услуг. услуги корпоративного такси, перевозки почты и грузов для внутренних и внешних клиентов. система должна быть облачной, основанной на микросервисах. ищем активного руководителя frontend-разработки java. мы ожидаем, что вы обладаете следующими знаниями и навыками: опыт java script/react разработки от 2-х лет. опыт управления командой от 3х человек. опыт формирования технологического стека средств разработки, исходя из поставленных задач. опыт создания продуктов с использованием микросервисной архитектуры. отличное знание javascript/jquery/react. твёрдое знание процессов разработки веб-приложений, работы http-протокола, rest. опыт написания unit-тестов. высокая ответственность за результат и качество кода. умение планировать собственную загрузку и загрузку команды. будет хорошо, если вы имеете опыт: gradle, kotlin, junit. sql, опыт работы с postgresql. работы с основными методологиями (agile, devops и т.п.) разработки программного обеспечения. работы с application servers, один из: websphere 7-8.5, jboss, glassfish, weblogic, wildfly. soap webservices, jdbc, xml. вам предстоит: доработка/переработка существующего пула сервисов/приложений в области управления недвижимостью, транспортом, эксплуатацией. переход на облачную микросервисную архитектуру. сервисы должны быть ориентированы на внутреннего и внешнего клиента по принципу: банк - первый клиент сервиса. использование agile-методологии и devops. написание unit-тестов. третья линия технической поддержки пользователей. работа у нас — это: стабильность. белая зарплата: оклад, его размер обсудим на собеседовании + годовая премия. команда профессионалов, готовых поддержать ваши инициативы; мощность «железа», дополнительные мониторы и всё, что нужно для продуктивной работы; возможность работы с новыми технологиями; индивидуальный план развития, обучение за счёт компании; красивый и комфортный офис санкт-петербург, пл. к. фаберже д. 8, м. ладожская (2 минуты пешком); дмс, врач в офисе, несколько спортивных залов по всему городу.",руководительнаправленияfrontendразработки,Санкт-Петербург,,,Сбербанк,2019-09-20T15:30:41+0300,between3And6,full,fullDay,
