,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
370,370,,"оформление согласно тк рф с соблюдением всех социальных норм; испытательный срок 3 месяца; стабильная заработная плата, по итогам собеседования; рабочий день 8.00-17.00 либо 9.00-18.00; полис дмс после прохождения испытательного срока; «еврохим» создает рабочую среду, которая привлекает, сохраняет, развивает и мотивирует лучших людей на решение задач бизнеса и достижение личного успеха.",,"международный холдинг «еврохим», специализирующийся на производстве минеральных удобрений, объявляет конкурс на позицию «инженер 3 категории отдела систем автоматизированного проектирования» в свою проектную организацию в г. санкт-петербурге «еврохим» - это 26 000 человек, 25 стран, 75 предприятий. «еврохим» – один из крупнейших и наиболее быстро развивающихся производителей минеральных удобрений в мире. наша цель – войти в пятерку лидеров отрасли. «еврохим» верит в рост бизнеса за счет развития сотрудников. компания привлекает и сохраняет целеустремленных и перспективных сотрудников. в ваши обязанности будет входить: создание параметрических моделей; разработка средств автоматизации проектирования в по revit: автоматизация рутинных задач пользователей, разработка дополнительного функционала по заданиям отделов, автоматизация передачи данных; разработка шаблонов. пожелания к кандидату: знание autodesk autocad, autodesk revit (опыт работы в revit от 1 года); предпочтителен опыт работы в проектных организациях (проектирование зданий и сооружений, проектирование объектов промышленного строительства); чтение чертежей; знание английского языка - чтение технической литературы; технический склад ума, стремление развиваться в профессиональной деятельности, коммуникабельность и умение работать в команде; широкий кругозор в части технических и программных средств; умение четко выражать свои мысли, умение рассуждать предметно. оформление согласно тк рф с соблюдением всех социальных норм; испытательный срок 3 месяца; стабильная заработная плата, по итогам собеседования; рабочий день 8.00-17.00 либо 9.00-18.00; полис дмс после прохождения испытательного срока; «еврохим» создает рабочую среду, которая привлекает, сохраняет, развивает и мотивирует лучших людей на решение задач бизнеса и достижение личного успеха.",инженер 3 категории отдела систем автоматизированного проектирования,Санкт-Петербург,,,"ЕвроХим, Минерально-Химическая Компания",2019-10-07T18:19:54+0300,between1And3,full,fullDay,САПР|Autodesk Revit|AutoCAD
