,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1161,1161,активный поиск клиентов; совершает звонки с целью назначения встреч; проведение переговоров с потенциальными региональными клиентами ведет базу данных по клиентам; формирует коммерческие предложения; выполнение индивидуального плана продаж; заключает контракт; сопровождение клиента на всех этапах реализации контракта,пятидневная рабочая неделя ( 9-00-18-00) - испытательный срок 3 месяца - оклад 20000 рублей + % от продаж компенсация за гсм и связь,"опыт продаж; опыт холодных звонков; владение техниками продаж; навыки ведения деловых переговоров; четкое понимание процесса продаж. коммуникабельность, способность к самообучению, трудолюбие, настойчивость, грамотно поставленный язык речи пятидневная рабочая неделя ( 9-00-18-00) - испытательный срок 3 месяца - оклад 20000 рублей + % от продаж компенсация за гсм и связь","активный поиск клиентов; совершает звонки с целью назначения встреч; проведение переговоров с потенциальными региональными клиентами ведет базу данных по клиентам; формирует коммерческие предложения; выполнение индивидуального плана продаж; заключает контракт; сопровождение клиента на всех этапах реализации контракта опыт продаж; опыт холодных звонков; владение техниками продаж; навыки ведения деловых переговоров; четкое понимание процесса продаж. коммуникабельность, способность к самообучению, трудолюбие, настойчивость, грамотно поставленный язык речи пятидневная рабочая неделя ( 9-00-18-00) - испытательный срок 3 месяца - оклад 20000 рублей + % от продаж компенсация за гсм и связь",менеджер по продажам услуг,Тюмень,20000.0,100000.0,НПС-Тюмень,2019-10-08T15:48:11+0300,between1And3,full,fullDay,Активные продажи|Навыки переговоров|Навыки телефонных продаж|Ориентация на результат|Пользователь ПК|работа с текущей базой клиентов|Управление отношениями с клиентами
