,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
871,871,,"команда профессионалов, ориентированная на результат; неограниченные возможности для развития и реализации; отличные условия работы: гибкий рабочий график, официальное оформление, дмс, достойная и полностью белая заработная плата; уютный офис, в котором помимо комфортных рабочих мест есть: кикер и стол для пинг-понга, чай, кофе, йогурты и фрукты; интересные и разнообразные корпоративные мероприятия.",,"okko — ведущий и крупнейший легальный онлайн-кинотеатр. каждый день миллионы людей смотрят кино без рекламы в наилучшем качестве ultra hd 4k, hdr, 3d со звуком dolby atmos и dolby 5.1 как в кинотеатре. мы постоянно пересматриваем созданный ранее функционал, делаем его еще лучше. это значит, что работы будет много, и все будет очень динамично. в техническую команду сервиса требуется web developer наш офис находится в петербурге и мы рассматриваем кандидатов на релокацию из других городов. мы готовы взять на себя помощь в организации переезда наших новых сотрудников. обязательные требования: опыт от 2 лет: javascript; опыт верстки для web. будет плюсом: опыт верстки для мобильных устройств; опыт работы с react, node.js. задачи: разработка нового функционала и поддержка сайта okko.tv; web-разработка совместных партнерских продуктов; дальнейшие перспективы расширения задач в любые части сервиса. команда профессионалов, ориентированная на результат; неограниченные возможности для развития и реализации; отличные условия работы: гибкий рабочий график, официальное оформление, дмс, достойная и полностью белая заработная плата; уютный офис, в котором помимо комфортных рабочих мест есть: кикер и стол для пинг-понга, чай, кофе, йогурты и фрукты; интересные и разнообразные корпоративные мероприятия.",webdeveloper,Санкт-Петербург,,,Okko,2019-09-30T17:49:07+0300,between1And3,full,fullDay,JavaScript|Node.js|apache cordova|react
