,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
850,850,,,"•высшее образование; •знание jenkins либо других continuous integration систем; •хорошее знание систем версионного контроля на базе git (bitbucket, gitlab, github); •опыт администрирования oc linux; •владение одним из языков программирования - python, groovy, bash, java; •знание ansible.","мы - команда разработки динамического прайсинга и курсов валют. все, что связано с расчетами - это к нам. ищем в команду талантливого инженера по автоматизации тестирования, который поможет нам выпускать только качественные продукты! функциональные обязанности сотрудника •сопровождение сервисов devops (jenkins, bitbucket, sonarqube). обеспечение стабильности и надежности; •исследование, настройка и описание интеграций и распространение best practice в ci/cd процессах; •создание и обслуживание скриптов автоматизации; •поиск узких мест и выявление причин сбоев в инфраструктуре. •высшее образование; •знание jenkins либо других continuous integration систем; •хорошее знание систем версионного контроля на базе git (bitbucket, gitlab, github); •опыт администрирования oc linux; •владение одним из языков программирования - python, groovy, bash, java; •знание ansible. будет плюсом •владение билд инструментами для основных языков программирования: maven/ant для java, make для c++, msbuild для c#; •опыт работы с приватными/публичными облаками; •опыт работы с системами оркестрации контейнеров (kubernetes). работа у нас — это: - pабота в крупнейшем банке россии; - регулярное корпоративное обучение; - яркая и насыщенная корпоративная жизнь; - материальная помощь и социальная поддержка, корпоративная пенсионная программа; - дмс, страхование от несчастных случаев и тяжелых заболеваний; - льготные условия кредитования; - трудоустройство согласно тк рф;",devops,Санкт-Петербург,,,Сбербанк,2019-10-09T16:47:57+0300,noExperience,full,fullDay,
