,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
357,357,"работа с физическими лицами на территории клиентов; осуществление монтажных работ по подключению клиентов (прокладка кабеля от установленного оборудования до квартиры; обжимка кабеля; закрепление кабеля наружным способом); подключение услуг и первичная настройка сетевого оборудования; информирование клиента о действующих тарифах, акциях, скидках; заполнение актов выполненных работ, договоров и бланков; отчетность.","сдельно-премиальная оплата труда, доход от 45 000 руб/мес ; график работы: 5/2 оформление по тк рф, белая заработная плата; выплата больничных и отпускных; индивидуальное построение смен (ненормированный рабочий день); работа разъездного характера; форма, инструменты и расходные материалы предоставляются; обучение за счет компании; карьерный рост.","уверенный пользователь пк; умение работать с электроинструментом (перфоратором, дрелью); готовность к большому объёму работы; аккуратность, вежливость, пунктуальность. сдельно-премиальная оплата труда, доход от 45 000 руб/мес ; график работы: 5/2 оформление по тк рф, белая заработная плата; выплата больничных и отпускных; индивидуальное построение смен (ненормированный рабочий день); работа разъездного характера; форма, инструменты и расходные материалы предоставляются; обучение за счет компании; карьерный рост.","работа с физическими лицами на территории клиентов; осуществление монтажных работ по подключению клиентов (прокладка кабеля от установленного оборудования до квартиры; обжимка кабеля; закрепление кабеля наружным способом); подключение услуг и первичная настройка сетевого оборудования; информирование клиента о действующих тарифах, акциях, скидках; заполнение актов выполненных работ, договоров и бланков; отчетность. уверенный пользователь пк; умение работать с электроинструментом (перфоратором, дрелью); готовность к большому объёму работы; аккуратность, вежливость, пунктуальность. сдельно-премиальная оплата труда, доход от 45 000 руб/мес ; график работы: 5/2 оформление по тк рф, белая заработная плата; выплата больничных и отпускных; индивидуальное построение смен (ненормированный рабочий день); работа разъездного характера; форма, инструменты и расходные материалы предоставляются; обучение за счет компании; карьерный рост.",монтажниктехникпоподключению,Санкт-Петербург,45000.0,,ЭР-Телеком,2019-09-24T17:36:02+0300,noExperience,full,fullDay,
