,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
732,732,,"интересная работа. мировые бренды и шикарное портфолио. официальное оформление, стабильный оклад, бесплатное питание, дмс (после испытательного срока). график работы: пн-пт с 10-00 до 19-00, м. садовая, м. адмиралтейская. заработная плата – по результатам собеседования.","отличное владение adobe photoshop, animate, illustrator; наличие портфолио; желание развиваться и учиться новому; знание и понимание html5, javascript и css будет преимуществом; умение рисовать от руки (желательно, но не обязательно); быть оптимистом, ну или хотя бы реалистом; плюсом будет владение программными пакетами для видео-монтажа и моушн-дизайна. интересная работа. мировые бренды и шикарное портфолио. официальное оформление, стабильный оклад, бесплатное питание, дмс (после испытательного срока). график работы: пн-пт с 10-00 до 19-00, м. садовая, м. адмиралтейская. заработная плата – по результатам собеседования.","компания sizmek ищет в свои ряды дизайнера / баннермейкера html5. мы придумываем, создаем и размещаем рекламу в интернете с 2008 года. с нами работают киностудии, автопроизводители, международные рекламные агентства. основные обязанности: разработка креативов в соответствии с техническими требованиями крупных медийных порталов; внимательность и усидчивость; способность выполнять рутинную работу; разработка макетов интернет страниц (модульные сетки наше всё); разработка промо-видео роликов (будет преимуществом). отличное владение adobe photoshop, animate, illustrator; наличие портфолио; желание развиваться и учиться новому; знание и понимание html5, javascript и css будет преимуществом; умение рисовать от руки (желательно, но не обязательно); быть оптимистом, ну или хотя бы реалистом; плюсом будет владение программными пакетами для видео-монтажа и моушн-дизайна. интересная работа. мировые бренды и шикарное портфолио. официальное оформление, стабильный оклад, бесплатное питание, дмс (после испытательного срока). график работы: пн-пт с 10-00 до 19-00, м. садовая, м. адмиралтейская. заработная плата – по результатам собеседования. пожалуйста, не забывайте дополнять свое резюме ссылкой на портфолио.",дизайнербаннермейкерhtml5,Санкт-Петербург,50000.0,,Sizmek Russia,2019-09-24T15:11:25+0300,between1And3,full,fullDay,Анимация|Adobe Photoshop|Flash Animation|HTML5|HTML|Adobe Illustrator|Adobe After Effect|Adobe Premier Pro|CSS|Adobe Animate|Видеомонтаж|Web Design|Design|Video Production|Баннерная реклама|Графический дизайн|Graphic Design
