,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1066,1066,"- обслуживание пк (250 рабочих станций) microsoft windows; - настройка автоматизированных рабочих мест пользователей; - прием заявок, консультация пользователей, удаленное администрирование; - диагностика и устранение неисправностей компьютерного оборудования; - администрирование системы видеоконференцсвязи polycom; - ведение отчетности, разработка инструкций. .","работа в успешно развивающейся компании. возможность карьерного роста. оформление по тк рф, социальные гарантии.","- образование: высшее; - специализация по образованию: информационные технологии; - требования к знанию языков: английский, уровень intermediate; - владение пк и программами: на уровне эксперта; требования к профессиональному опыту: - опыт администрирования ос windows server 2003-2016; - администрирование microsoft ad, создание групповых политик; - администрирование сетевого оборудования (cisco, hp), монтаж скс; - понимание принципов работы tcp/ip, dns, dhcp, nat, voip; - знание компьютерного железа, периферийного оборудования; - знание и администрирование офисных программ; - опыт администрирования почтовой системы lotus notes; - знание программного обеспечения cad/cam; - опыт работы в системах 1с; - стаж работы в аналогичной должности: 3 года. основные психологические характеристики: ответственность, доброжелательность, пунктуальность, аккуратность , ж елание учиться новому . работа в успешно развивающейся компании. возможность карьерного роста. оформление по тк рф, социальные гарантии.","- обслуживание пк (250 рабочих станций) microsoft windows; - настройка автоматизированных рабочих мест пользователей; - прием заявок, консультация пользователей, удаленное администрирование; - диагностика и устранение неисправностей компьютерного оборудования; - администрирование системы видеоконференцсвязи polycom; - ведение отчетности, разработка инструкций. . - образование: высшее; - специализация по образованию: информационные технологии; - требования к знанию языков: английский, уровень intermediate; - владение пк и программами: на уровне эксперта; требования к профессиональному опыту: - опыт администрирования ос windows server 2003-2016; - администрирование microsoft ad, создание групповых политик; - администрирование сетевого оборудования (cisco, hp), монтаж скс; - понимание принципов работы tcp/ip, dns, dhcp, nat, voip; - знание компьютерного железа, периферийного оборудования; - знание и администрирование офисных программ; - опыт администрирования почтовой системы lotus notes; - знание программного обеспечения cad/cam; - опыт работы в системах 1с; - стаж работы в аналогичной должности: 3 года. основные психологические характеристики: ответственность, доброжелательность, пунктуальность, аккуратность , ж елание учиться новому . работа в успешно развивающейся компании. возможность карьерного роста. оформление по тк рф, социальные гарантии.",инженерслужбытехническойподдержки,Санкт-Петербург,,,Турбинные технологии ААЭМ,2019-10-07T15:32:31+0300,between3And6,full,fullDay,
