,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1386,1386,,"работа в центре разработки крупной российской it-компании в г. рязань или в г. коломна м.о. сложные, интересные задачи. стартовый оклад зависит от квалификации кандидата и обсуждается в индивидуальном порядке. комфортные условия работы. доброжелательный коллектив, демократичное руководство.",,"крупный центр разработки системы компас-3d в г. коломна московской области , а также представительство центра в рязани в связи с плановым расширением штата приглашает иногородних кандидатов на позицию программиста с++ . компания оказывает помощь в переезде. наши пожелания к кандидату: высшее техническое образование, с++, stl, твердые знания принципов ооп, знание классических структур данных и алгоритмов, опыт профилирования и оптимизации алгоритмов, опыт многопоточного программирования, опыт проработки архитектуры приложений и участие в разработке требований, опыт программирования под windows, приветствуется знание boost, xml. задачи - развитие функциональности базового продукта компании - системы трехмерного твердотельного моделирования компас-3d. работа в центре разработки крупной российской it-компании в г. рязань или в г. коломна м.о. сложные, интересные задачи. стартовый оклад зависит от квалификации кандидата и обсуждается в индивидуальном порядке. комфортные условия работы. доброжелательный коллектив, демократичное руководство.",с++developer (в г. рязань),Тюмень,80000.0,120000.0,АСКОН,2019-09-23T13:53:53+0300,between1And3,full,fullDay,ООП|STL|C++
