,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
255,255,,,,"«кронштадт» — российская высокотехнологичная компания, специализирующаяся на разработке и производстве наукоемкой продукции и решений, необходимых для создания, освоения и безопасной эксплуатации сложных технических средств в воздухе, на море и на суше. приглашаем руководителя отдела разработки по в департамент геоинформационных и автоматизированных систем, где разрабатываем: платформу для накопления и хранения (обработка, обеспечение, моделирование, поддержка принятия решений и многое другое) картографической и геопространственной информации; различные системы моделирования; тренажеры. мы ищем именно вас, если есть: опыт разработки сложных программных продуктов на объектно-ориентированных языках программирования (c++ или java), а также опыт разработки на python. опыт проектирования и разработки приложений с использованием ооп. опыт технического и организационного руководства командой разработчиков/программистов. готовность использовать гибкие процессы разработки по и придерживаться принципов методологии agile. понимание и умение выстраивать процесс разработки для получения mvp. опыт постановки задач программистам разного уровня. желательно: опыт разработки технических заданий и требований. умение работать в условиях сжатых сроков. опыт работы с git английский язык на уровне чтения технической документации задачи: техническое управление командой разработки (team lead). проведение собраний в рамках agile. непосредственное участие в разработке программных продуктов. проведение ревью кода. участие в проектировании программных решений. участие в разработке технических проектов и архитектуры. взаимодействие с тестировщиками, аналитиками и архитекторами у нас: гибкий подход к графику работы; рабочее пространство в спб. (ст.м.василеостровская); соблюдение всех норм тк рф; индивидуальное рассмотрение зп-ожиданий; финансовая поддержка от компании при значимых событиях в жизни; добровольное медицинское страхование; корпоративная мобильная связь; крытая велопарковка + душ; лаунж-зона с игровой приставкой и возможностью полежать в гамаке; возможность играть в настольный теннис с коллегами в перерывах.",руководитель отдела разработки по (геоинформационные системы),Санкт-Петербург,,,Группа «Кронштадт»,2019-10-08T15:47:26+0300,moreThan6,full,flexible,Управление командой|Team lead|Git|C++|Boost|Python|Java|Agile Project Management
