,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1022,1022,,,,"команда collaboration tool разрабатывает новый инструмент коллективной работы. это мессенджер, который предоставляет единое унифицированное рабочее пространство команды, где пользователи обмениваются сообщениями, файлами, ссылками, заметками, работают над документами, ведут общий календарь, используют ботов и интеграции. сервис является частью unified communication system и предоставляет возможность звонить внутри сервиса (webrtc) и на традиционные и мобильные телефоны, организовывать видеочаты, вебинары и имеет интеграцию с облачной атс и контакт-центром. это отказоустойчивая low latency система с распределенной архитектурой, работающая в режиме 24/7 с уровнем доступности 99,999%. сейчас мы ищем увлеченных профессионалов в новую команду, которая будет расширять базовые части collaboration tool, писать отказоустойчивые и масштабируемые сервисы для нового функционала, проектировать api, которым будут пользоваться разработчики со всего мира для создания собственных ботов и интеграций. в стек технологий входят java, node.js, redis, kafka, mongodb, docker, elk, tick, kubernetes. сервис базируется в aws и private cloud. вам предстоит: активно участвовать в проекте на этапах проектирования, разработки, тестирования, деплоймента и сопровождения. проектировать и реализовывать деплоймент скрипты, разворачивать продукт на lab, stage и pro окружениях. проектировать мониторинг метрики и дашборды. отслеживать и поддерживать доступность сервиса. развивать инструментарий по автоматическому развертыванию сервиса, его мониторинга, сбора и анализа ошибок в логах. настраивать ci/cd процесс (sandbox, lab, stage, pro; запуск автотестов, обновление системы, анализ метрик и логов, откат на предыдущую версию). принимать участие в нефункциональном тестировании - системном, на отказ и восстановление, взаимодействия, конфигурационном, операционном. наши ожидания: глубокие знания и опыт работы с linux. опыт автоматизации с использованием скриптовых языков (bash, python) базовое знание сети. опыт работы с мониторингом. понимание принципов отказоустойчивости и особенностей эксплуатации высокодоступных систем. будет плюсом: опыт автоматизации ci/cd. опыт работы с vmware, aws, docker, kubernetes, spinnaker, helm, weave.works знание terraform или cloudformation. опыт работы со стеком elk и tick опыт работы c jenkins, gitlab ci/cd. опыт администрирования nginx, mongodb, redis. мы предлагаем: индексируемую заработную плату. 100% оплату больничного. отпуск 28 календарных дней, оплачиваемый 100% в соответствии с текущей ставкой. медицинское сопровождение (дмс, офисный врач, стоматология). корпоративные обучающие программы, курсы английского языка. широкие возможности для самореализации, профессионального и карьерного роста. комфортные условия работы, современный бизнес-центр, удобные кресла, велопарковку, оборудованные кухни, чай, кофе, прохладительные напитки и сладости. корпоративные праздники, выезды, спорт. офис в 15ти минутах ходьбы от метро. иногородним кандидатам предоставляется relocation bonus и помощь в поиске жилья в санкт-петербурге.",senior devops engineer (collaboration tool),Санкт-Петербург,,,DINO Systems,2019-10-03T11:06:15+0300,between3And6,full,fullDay,
