,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
137,137,оказание технической поддержки пользователям информационных систем розничной торговой сети и головного офиса. закупка и установка икт оборудования для открывающихся торговых точек. взаимодействие с поставщиками услуг. проведение плановых работ по обслуживанию техники икт. сбор развоз комплектующих оргтехники по торговым точкам.,"график работы 5/2, с 09.00 до 18.00","опыт работы инженером поддержки пользователей от года; знание линейки ms windows (7, 8, 10) на уровне продвинутого пользователя; базовые знания технологий и протоколов компьютерных сетей; график работы 5/2, с 09.00 до 18.00","оказание технической поддержки пользователям информационных систем розничной торговой сети и головного офиса. закупка и установка икт оборудования для открывающихся торговых точек. взаимодействие с поставщиками услуг. проведение плановых работ по обслуживанию техники икт. сбор развоз комплектующих оргтехники по торговым точкам. опыт работы инженером поддержки пользователей от года; знание линейки ms windows (7, 8, 10) на уровне продвинутого пользователя; базовые знания технологий и протоколов компьютерных сетей; график работы 5/2, с 09.00 до 18.00",ит специалист,Санкт-Петербург,45000.0,,Деметра,2019-10-10T13:18:32+0300,between1And3,full,fullDay,Информационные технологии|Windows 7|Настройка ПК|Техническое обслуживание
