,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
401,401,"работа с физическими лицами на территории клиентов; осуществление монтажных работ по подключению клиентов (прокладка кабеля от установленного оборудования до квартиры; &quot;обжимка&quot; кабеля; закрепление кабеля наружным способом); подключение услуг и первичная настройка сетевого оборудования - wi-fi-роутеры, tv-приставки; информирование клиента о действующих тарифах, акциях, скидках; заполнение актов выполненных работ, договоров и бланков; ведение отчётности.","рассматриваем без опыта работы, всему обучим; график работы: 5/2 с плавающими выходными с 18-22, либо минимум 20 часов в неделю; оформление по тк рф, белая заработную плату; сдельно-премиальная оплата труда, доход от 40 000 руб/мес ; 3 дополнительных оплачиваемых дня отпуска; индивидуальное построение смен (ненормированный рабочий день); работа разъездного характера; мобильный монтажник предоставляем форму и инструменты; возможность карьерного роста.","аккуратный, вежливый, пунктуальный; уверенный пользователей пк; желание развиваться в данной сфере. рассматриваем без опыта работы, всему обучим; график работы: 5/2 с плавающими выходными с 18-22, либо минимум 20 часов в неделю; оформление по тк рф, белая заработную плату; сдельно-премиальная оплата труда, доход от 40 000 руб/мес ; 3 дополнительных оплачиваемых дня отпуска; индивидуальное построение смен (ненормированный рабочий день); работа разъездного характера; мобильный монтажник предоставляем форму и инструменты; возможность карьерного роста.","работа с физическими лицами на территории клиентов; осуществление монтажных работ по подключению клиентов (прокладка кабеля от установленного оборудования до квартиры; &quot;обжимка&quot; кабеля; закрепление кабеля наружным способом); подключение услуг и первичная настройка сетевого оборудования - wi-fi-роутеры, tv-приставки; информирование клиента о действующих тарифах, акциях, скидках; заполнение актов выполненных работ, договоров и бланков; ведение отчётности. аккуратный, вежливый, пунктуальный; уверенный пользователей пк; желание развиваться в данной сфере. рассматриваем без опыта работы, всему обучим; график работы: 5/2 с плавающими выходными с 18-22, либо минимум 20 часов в неделю; оформление по тк рф, белая заработную плату; сдельно-премиальная оплата труда, доход от 40 000 руб/мес ; 3 дополнительных оплачиваемых дня отпуска; индивидуальное построение смен (ненормированный рабочий день); работа разъездного характера; мобильный монтажник предоставляем форму и инструменты; возможность карьерного роста.",техникпоподключениюмонтажникслаботочныхсистем,Санкт-Петербург,40000.0,,ЭР-Телеком,2019-10-05T11:35:10+0300,noExperience,part,flexible,
