,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1145,1145,"поддержка прикладного программного обеспечения (далее - ппо); анализ и участие в модернизации ппо (приложения, интерфейсы, аналитические отчеты); прием, учет и согласование с владельцами приложений заявки пользователей на доработку или модификацию эксплуатируемого ппо; участие в подготовке технических заданий и в оформлении договоров по развитию и сопровождению ппо; поддержка эксплуатируемых и вновь внедряемых ппо (модификация, настройки интерфейсов, выборка данных по запросу, формирование периодической отчетности), при необходимости согласование своих действий со структурными подразделениями; консультирование пользователей по вопросам использования оборудования и работы с ппо; контроль корректности работы пользователей вычислительной техники; контроль соблюдения требований общества к использованию программного обеспечения, пресечение случаев использования нелицензионного программного обеспечения; ведение документации по вверенным системам, контроль ее соответствия актуальному состоянию.","работа в крупной теплоэнергетической компании; официальное трудоустройство согласно тк рф, официальная заработная плата; уровень обсуждается индивидуально по результатам собеседования; график работы: 5/2 с 8.00 до 17.00, сб, вс - выходные; возможность карьерного развития.",,"поддержка прикладного программного обеспечения (далее - ппо); анализ и участие в модернизации ппо (приложения, интерфейсы, аналитические отчеты); прием, учет и согласование с владельцами приложений заявки пользователей на доработку или модификацию эксплуатируемого ппо; участие в подготовке технических заданий и в оформлении договоров по развитию и сопровождению ппо; поддержка эксплуатируемых и вновь внедряемых ппо (модификация, настройки интерфейсов, выборка данных по запросу, формирование периодической отчетности), при необходимости согласование своих действий со структурными подразделениями; консультирование пользователей по вопросам использования оборудования и работы с ппо; контроль корректности работы пользователей вычислительной техники; контроль соблюдения требований общества к использованию программного обеспечения, пресечение случаев использования нелицензионного программного обеспечения; ведение документации по вверенным системам, контроль ее соответствия актуальному состоянию. высшее техническое образование (направления: программирование, информатика, вычислительная техника); релевантный опыт работы не менее 1 года ; знание платформы 1с: предприятие 8; знание конфигураций 1с: бухгалтерия 2; навык обновления нетиповых конфигураций; опыт работы в сфере энергетики, жкх будет преимуществом. работа в крупной теплоэнергетической компании; официальное трудоустройство согласно тк рф, официальная заработная плата; уровень обсуждается индивидуально по результатам собеседования; график работы: 5/2 с 8.00 до 17.00, сб, вс - выходные; возможность карьерного развития.",ведущий инженер программист (1с),Тюмень,,,Урало-Сибирская Теплоэнергетическая компания,2019-10-04T16:00:16+0300,between1And3,full,fullDay,1С программирование
