,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
522,522,,"— работа в петербургском офисе яндекс.денег, полный рабочий день. — зарплата по результатам собеседования. — расширенный социальный пакет. — комфортный офис и другие радости жизни (расскажем при встрече). . пожалуйста, расскажите немного о себе: часто сопроводительное письмо показывает гораздо больше, чем всё резюме. в ответ мы попросим сделать небольшое тестовое задание.",,"редактор в яндекс.деньгах — человек «полного цикла». он проектирует пользовательский опыт вместе с дизайнером, выстраивает информационную структуру, помнит про точки пересечения с другими продуктами. как результат появляются тексты: подсказки в интерфейсе, ошибки, объявления, промостраницы, смс и рассылки. . что делает редактор (надеемся, это вы) собирает информацию, отделяет важное от второстепенного, ищет лучшее решение вместе с дизайнером и продуктовой командой. придумывает интересные (нешаблонные!) обёртки для известных вещей. думает про юзабилити. всегда. следит за тем, чтобы мы говорили просто и дружелюбно (а ещё по гайдам). . чего мы ждём вы писали тексты для продуктов и сервисов: интерфейсы, справки, письма пользователям. в идеале — работали в ux-команде. вы понимаете, что каждый текст — это в первую очередь решение задачи (а уже потом конкретные слова и формулировки). вы умеете погружаться в сложные проекты — но готовы, когда нужно, брать на себя поток однотипных задач. вам интересно делать и рекламные лэндинги, и дружелюбные инструкции в помощи. . — работа в петербургском офисе яндекс.денег, полный рабочий день. — зарплата по результатам собеседования. — расширенный социальный пакет. — комфортный офис и другие радости жизни (расскажем при встрече). . пожалуйста, расскажите немного о себе: часто сопроводительное письмо показывает гораздо больше, чем всё резюме. в ответ мы попросим сделать небольшое тестовое задание.",редактор (ux),Санкт-Петербург,,,"Яндекс.Деньги, НКО",2019-10-03T13:26:03+0300,between3And6,full,fullDay,Написание текстов|UX|Редактирование
