,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
368,368,,,,"дружная команда профессионалов рынка интернет-рекламы, разыскивает ответственного, внимательного кандидата с аналитическим складом ума, мечтающего развиваться в сфере интернет-рекламы. наши пожелания к успешному кандидату: знание английского языка обязательное требование желание развиваться в сфере клиентского сервиса на международном рынке интернет-рекламы. хорошие коммуникативные навыки высокая степень ответственности, целеустремленность высокая скорость печати, внимательность опыт работы в клиентской сфере будет вашим преимуществом ваши задачи: прием и классификация входящих обращений службы технической поддержки разрешение типовых ситуаций в соответствии со скриптами внутренних регламентов в случае невозможности разрешения обращения на первом уровне, передача на второй уровень технической поддержки; обеспечение коммуникации с автором обращения (первичный ответ, уточнение требуемой информации и т.д.) внесение предложений по расширению перечня типовых ситуаций описанных в публичной документации, функционала технической платформы. наши предложения: интересная работа в стабильной международной компании, входящей в топ-5 мировых лидеров своего сегмента официальное трудоустройство, порядочность работодателя, соблюдение норм трудового законодательства возможность для профессиональной самореализации, личностного, карьерного и профессионального роста стабильный доход - 39 200 рублей в месяц после испытательного срока,на испытательный 34200 13 заработная плата адекватное руководство, дружный коллектив, позитивный внутренний климат и развитая корпоративная культура комфортный офис в 10 минутах от метро петроградская график работы – пятидневка медицинское страхование (полис дмс) - после прохождения испытательного срока из дополнительных мотивационных плюшек: завтраки, снеки, игровая и спортивная комната ( кикер, playstation, настолки), комната отдыха со своей библиотекой, корпоративное яркие веселые корпоративы каждый квартал.",специалисттехническойподдержки(английский),Санкт-Петербург,34200.0,39200.0,Click,2019-10-10T10:01:10+0300,between1And3,full,fullDay,
