,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
185,185,,удаленная работа в команде по свободному графику. суперинтересные задачи. замечательная рабочая атмосфера и сильная команда. бизнес-поездки за границу. логично выстроенная система коммуникаций. оплата:,,"компания mirafox два года назад сделала ставку на работу с удаленными сотрудниками. мы постепенно идем к полному отказу от офисов разработки. мы верим в удаленную работу (фриланс), которая позволяет нанимать лучших профессионалов, в каком бы городе или стране они не находились. поэтому уже сегодня более половины наших сотрудников – это удаленщики. вашей целью как руководителя фриланс направления будет: улучшение системы найма удаленщиков разных специальностей, чтобы на каждом этапе найма, от просмотра вакансии до получения оффера, как можно больше кандидатов хотели бы работать именно в mirafox. создание корпоративного сайта mirafox, направленного на привлечение лучших ценных талантов. увеличение в интернете объема информации о mirafox и о работе в компании. сюда относятся интервью, статьи на популярных сайтах и прочее. mirafox делает огромную ставку на таланты. эти ребята знают себе цену и очень аккуратно выбирают проект, которому отдадут годы работы и своей жизни. мы со своей стороны создаем для них лучшие условия, даем интересные задачи. вам нужно будет создать такое информационное поле и систему найма, чтобы эти кандидаты могли заранее узнать нашу компанию и сделать осознанный выбор в пользу работы в mirafox. чтобы справиться с задачей потребуются: опыт работы в интернет проектах от 3 лет. успешный опыт управления командой от 5 чел. четкое бизнес- и маркетинговое мышление. умение убеждать и «продавать» свои идеи устно и письменно. умение систематизировать и регламентировать процессы, когда из хаоса вы можете выстроить четкую систему. хороший здравый смысл и аналитические способности. удаленная работа в команде по свободному графику. суперинтересные задачи. замечательная рабочая атмосфера и сильная команда. бизнес-поездки за границу. логично выстроенная система коммуникаций. оплата: 250 000 руб. / мес . (выплаты каждые 2 недели). внимание! на начальном этапе мы предлагаем соискателям заполнить небольшую анкету. mirafox ltd — это интернет-компания со штаб-квартирой в гонконге и удаленными сотрудниками по всему миру. работая на рынке более 16 лет, mirafox запустил десятки сервисов на западном и российском рынке, часть из которых занимает лидирующие позиции в своих нишах. суммарно 10 млн посетителей ежемесячно пользуются сервисами компании. большая часть нашей команды — это удаленщики, и мы научились отлично работать с удаленными командами, где бы ни находились наши специалисты. ждем резюме от лучших из лучших!",руководительфриланснаправления,Санкт-Петербург,250000.0,,Мирафокс,2019-09-20T09:10:55+0300,between3And6,full,remote,Управление интернет-проектами|Аналитическое мышление|Работа с большим объемом информации
