,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
907,907,"продажа услуг по ремонту и комплексной отделке квартир в новостройках; общение с потенциальными клиентами по телефону, обработка входящих обращений от клиентов работа с crm (обработка клиентской базы); выявление потребностей клиента, консультирование по услугам компании, подбор оптимального пакета сервиса отделки квартир &quot;под ключ&quot;, встречи в офисе, переговоры; взаимодействие с сотрудниками компании (дизайнеры, архитекторы) по вопросам отделки квартир; выполнение поставленных планов продаж, ведение отчетности.",,,"в дочернюю структуру в гк ленстройтрест (компания по комплексной отделке квартир в новом жилье) открыт конкурс на вакантную позицию &quot;менеджер по продажам&quot;. кого мы ищем в нашу команду: позитивного человека, целеустремленного, с активной жизненной позицией, коммуникабельного и клиентоориентированного; с оконченным высшим образованием (или почти выпускника вуза), уверенного пользователя пк; успешный опыт работы на входящих/исходящих звонках, опытом работы в многозадачном режиме с большими объемами информации будет преимуществом; желателен (но не обязателен) опыт и знание технологии отделочных/ремонтных работ, а также опытом продаж проектов (например кухни, мебель, ремонт, стройка, отделка). продажа услуг по ремонту и комплексной отделке квартир в новостройках; общение с потенциальными клиентами по телефону, обработка входящих обращений от клиентов работа с crm (обработка клиентской базы); выявление потребностей клиента, консультирование по услугам компании, подбор оптимального пакета сервиса отделки квартир &quot;под ключ&quot;, встречи в офисе, переговоры; взаимодействие с сотрудниками компании (дизайнеры, архитекторы) по вопросам отделки квартир; выполнение поставленных планов продаж, ведение отчетности. мы предлагаем: командную работу в интересном проекте в структуре компании-застройщика с 22-х летней историей успешных строительных проектов; официальное оформление и официальную заработную плату; пятидневную рабочую неделю (есть дежурства в субботу/воскресенье, &quot;плавающие&quot; выходные); совокупный общий доход от 70 000 рублей; оплачиваемая стажировка-обучение для тех, кто очень хочет, но не имеет достаточного опыта по направлению (входит в испытательный срок); оплата мобильной связи; офис на магнитогорской (рядом с трц &quot;охта молл&quot;), служебная развозка от/до станции метро ладожская. просьба при отклике на вакансию сопроводительное письмо начать с вашей любимой цитаты.",менеджерпопродажам(отделкаремонт),Санкт-Петербург,70000.0,,Ленстройтрест (холдинг ПО Ленстройматериалы),2019-09-27T18:04:17+0300,noExperience,full,fullDay,Работа с существующей базой клиентов|B2C продажи|Активные продажи|Ведение переговоров|Поиск и привлечение клиентов|Холодные продажи|Прямые продажи|Развитие продаж|Организаторские навыки|Телефонные переговоры|Навыки продаж|Проведение презентаций
