,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
617,617,,"оформление по тк рф возможность профессионального и карьерного роста расширенный социальный пакет (добровольное медицинское страхование, санаторный отдых, спорт) корпоративное обучение конкурентная заработная плата (оклад + годовая премия) сменный график работы по 12 часов (смена: с 09.00 ч. до 21.00 ч. и с 21.00 до 09.00 ч. утра), доплата 40% за ночные смены место работы: санкт-петербург, пр.ветеранов","высшее техническое образование (желательно в области телекоммуникаций) знание общих принципов построения сетей архитектура и стандартизация сетей (модель osi) стек протокола tcp/ip маски переменной длины. умение рассчитывать количество хостов, подсетей. знание принципов организации и назначение vlan. понимание работы маршрутизаторов, коммутаторов. построение таблиц mac , arp, таблицы маршрутизации. чтение технической документации на английском языке","цель должности : работа в составе круглосуточной дежурной смены 1-ой линии мониторинга и управления сетевой инфраструктуры банка основные функции: круглосуточный мониторинг за состоянием коммуникационного оборудования сети банка оперативное выполнение штатных процедур регистрации ит-инцидентов оперативное оповещение ит-служб, владельцев сервиса об инциденте устранение простейших неисправностей в работе сетевого оборудования по чек-листу выполнение работ по первичной настройке сетевого оборудования сбор и консолидация информации о состоянии сетевого оборудования банка оперативное взаимодействие с круглосуточными дежурными сменами операторов в части устранения сбоев на каналах связи провайдеров координация/распределение задач, запросов и инцидентов (в локальной системе управления ит-услугами servicemanager) на сотрудников рабочей группы в соответствии с их компетенциями высшее техническое образование (желательно в области телекоммуникаций) знание общих принципов построения сетей архитектура и стандартизация сетей (модель osi) стек протокола tcp/ip маски переменной длины. умение рассчитывать количество хостов, подсетей. знание принципов организации и назначение vlan. понимание работы маршрутизаторов, коммутаторов. построение таблиц mac , arp, таблицы маршрутизации. чтение технической документации на английском языке личные качества : находчивость, коммуникабельность, клиентоориентированность; способность справляться со сложными ситуациями и выдерживать высокий темп работы; доброжелательность, готовность оказывать помощь окружающим, готовность работать в команде; стремление повышать знания и совершенствовать навыки оформление по тк рф возможность профессионального и карьерного роста расширенный социальный пакет (добровольное медицинское страхование, санаторный отдых, спорт) корпоративное обучение конкурентная заработная плата (оклад + годовая премия) сменный график работы по 12 часов (смена: с 09.00 ч. до 21.00 ч. и с 21.00 до 09.00 ч. утра), доплата 40% за ночные смены место работы: санкт-петербург, пр.ветеранов",старшийинженерпосетевымтехнологиямвцентробработкиданных,Санкт-Петербург,,,Сбербанк,2019-09-12T10:15:01+0300,between1And3,full,shift,
