,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
684,684,составление семантических ядер; выполнение задач по наполнению и обновлению сайтов; выполнение различных правок по сайтам; помощь seo-специалисту.,"график работы: 5/2. время - по договоренности. возможен гибкий график; испытательный срок; оплата труда оговаривается по результатам собеседования; оформление согласно тк рф; интересная работа, возможность профессионального роста; комфортный офис на васильевском острове.","аккуратность, усидчивость, желание разбираться в чем-то новом; знание html обязательно; знание различных популярных cms будет вашим преимуществом;","составление семантических ядер; выполнение задач по наполнению и обновлению сайтов; выполнение различных правок по сайтам; помощь seo-специалисту. аккуратность, усидчивость, желание разбираться в чем-то новом; знание html обязательно; знание различных популярных cms будет вашим преимуществом; рассматриваются также студенты технических вузов заочных и вечерних отделений. график работы: 5/2. время - по договоренности. возможен гибкий график; испытательный срок; оплата труда оговаривается по результатам собеседования; оформление согласно тк рф; интересная работа, возможность профессионального роста; комфортный офис на васильевском острове.",web мастер,Санкт-Петербург,25000.0,,Амбер,2019-10-09T15:54:02+0300,noExperience,full,fullDay,
