,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
455,455,"руководство разработкой продуктов (iot устройств) от концепции до массового производства участие в формировании продуктовых и технических требований к продукту совместно с заказчиками и/или командой проекта, непосредственное руководство процессом разработки (npi) и настройкой производства, координация работ по контролю качества производства и сертификации выстраивание экосистемы проекта, участие в переговорах, согласование и заключение договоров. контроль бюджета проекта согласно бизнес-плану координация команды проекта и эффективное управление подрядчиками и партнерами проекта координация выпуска продукта на рынок совместно со специалистами по маркетингу и продажам","работа с передовыми технологиями в отличной команде. офис в историческом центре города (м. чкаловская) конкурентная заработная плата гибкое начало рабочего дня, 8-часовой рабочий день","успешный опыт управления крупными международными проектами опыт разработки продуктов с нуля (весь цикл npi), предпочтительно электроники опыт массового производства продуктов, предпочтительно электроники свободное владение разговорным и письменным английским языком обязательно навыки ведения переговоров, знание делового этикета, отличные коммуникативные навыки","наш партнер - компания-разработчик электроники, гаджетов, мобильных устройств и устройств для интернета вещей. мы ищем в команду опытного и ответственного менеджера по продуктам, который хорошо знаком с процессами разработки продуктов и производством электроники, увлекается технологиями и стремится развиваться на международном уровне. в компании разработали и запустили несколько десятков гаджетов, среди которых: системы умного дома, носимые устройства и сенсоры, умные колонки и многое другое. руководство разработкой продуктов (iot устройств) от концепции до массового производства участие в формировании продуктовых и технических требований к продукту совместно с заказчиками и/или командой проекта, непосредственное руководство процессом разработки (npi) и настройкой производства, координация работ по контролю качества производства и сертификации выстраивание экосистемы проекта, участие в переговорах, согласование и заключение договоров. контроль бюджета проекта согласно бизнес-плану координация команды проекта и эффективное управление подрядчиками и партнерами проекта координация выпуска продукта на рынок совместно со специалистами по маркетингу и продажам успешный опыт управления крупными международными проектами опыт разработки продуктов с нуля (весь цикл npi), предпочтительно электроники опыт массового производства продуктов, предпочтительно электроники свободное владение разговорным и письменным английским языком обязательно навыки ведения переговоров, знание делового этикета, отличные коммуникативные навыки . приветствуется: понимание производственного цикла и процессов контроля качества производства, сопровождение массового производства и опыт работы на международных производственных площадках хорошая экспертиза в области современных технологий iot, понимание рынка новейших электронных компонент и платформ высшее техническое образование работа с передовыми технологиями в отличной команде. офис в историческом центре города (м. чкаловская) конкурентная заработная плата гибкое начало рабочего дня, 8-часовой рабочий день",productmanager(iot),Санкт-Петербург,,,i-FREE,2019-10-08T15:35:13+0300,between1And3,full,fullDay,Управление проектами|Английский язык|Управление производством|Формирование бюджета|Бизнес-планирование
