,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
243,243,,,,"кто мы: международная группа компаний - обеспечивающая весь комплекс ит-услуг, направленных на развитие ит-инфраструктуры заказчика, его бизнеса в целом. мы использует лучшие решения от мировых производителей, имеем надежные площадки для хостинга инфраструктуры заказчика по всему миру, инвестируем и разрабатываем собственные ит-решения (rnd). как международный managed it service провайдер, развиваем услуги комплексного управления ит-инфраструктурой заказчиков поверх приватных инсталляций, публичных облаков и собственной сети цод. на развивающихся зарубежных рынках строим сеть собственных физических и облачных дата-центров. в россии занимаемся расширением интеграторского направления и развитием ит-аутсорсинга, услуг managed it поверх оборудования заказчиков или виртуальных дата-центров международных облачных поставщиков, продажей оборудования и по собственной разработки. в связи с расширением, в команду отдела продаж ищем системного администратора по направлению unix/linux. мы готовы вам поручить: поддержка и обслуживание ит инфраструктуры компании и сервисов в зоне ответственности; обеспечение мониторинга доступности инфраструктуры и решение инцидентов; участие в планировании и реализации перспективных проектов по развертыванию новых систем и продуктов, расширению функциональности существующих; поддержка пользователей услуг на третьем уровне поддержки; работа в системе учета обращений, инцидентов и изменений; работа по внутренним процессам компании в соответствии с itil. что нам нужно : опыт администрирования (развертывания и обслуживания) операционных систем linux (в частности rhel/centos) от 3 лет; знание принципов функционирования сетей ethernet, стека протоколов tcp/ip, сетей и систем хранения данных; опыт работы с виртуализацией; опыт работы с субд mysql/mariadb, серверами приложений apache, nginx, lb haproxy; способность автоматизировать типовые задач с использованием ansible; системный подход к выполнению задач, способность обеспечивать бесперебойное функционирование сервисов в зоне ответственности; знание английского языка на уровне, достаточным для работы с по и чтения документации. также будет хорошо, если у вас есть: опыт работы с операционными системами freebsd, opensolaris/smartos; опыт работы с icinga, swift, postgresql; опыт работы с платформой vmware vsphere, виртуализацией kvm/bhyve; опыт работы с docker/kubernetes опыт работы с серверным оборудованием, сетевым оборудованием, схд; знакомство с методологиями devops, процессами ci/cd; сертификация rhcsa/rhce. что вы получите от компании: работу в международной it-компании; полностью официальное оформление по тк рф, с полностью белой заработной платой и отпуском 28 дней; бонусы и премии по результатам работы; конкурентный уровень заработной платы, который мы готовы обсудить на собеседовании; график работы – стандартный с 9:30 до 18:30, но с гибким подходом; высокопрофессиональную, молодую и дружную команду ит-специалистов, увлеченных своим делом; профессиональный рост, наставничество и личностное развитие; кофе-зона, столовая на территории бизнес-центра; корпоративные мероприятия; обучение за счет компании, в том числе и профессиональная сертификация; современный офис (бц &quot;симонов-плаза&quot;, в пешей доступности от ст. м. автозаводская). современный офис в центре города в бизнес-центре класса а (в пешей доступности от ст. м. чернышевская).",системныйадминистраторпонаправлениюunixlinux,Санкт-Петербург,,,ITGLOBAL.COM,2019-09-27T14:34:07+0300,between3And6,full,fullDay,
