,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
795,795,,,,"нам нужен человек, который: имеет высшее техническое образование; обладает опытом работы в сфере it; ранее работал с pos-терминалами ingenico, verifon. ваша работа: выездное обслуживание pos-терминалов на территории клиентов, настройка и установка. мы предлагаем: профессиональный рост: hr-департамент разрабатывает и проводит обучающие программы для сотрудников. кроме того, мы часто организовываем профессиональные конференции и митапы; все «белое»: официальную заработную плату дважды в месяц, полугодовую премию по результатам работы, полное соблюдение тк рф; комфортный офис в г. санкт-петербург; дмс, оплату спортивных занятий, детского садика. наши сотрудники имеют возможность оформить льготные кредиты и ипотеку; увлекательную корпоративную жизнь: конкурсы, спортивные мероприятия, «квиз, плиз!» и многое другое; режим работы: пятидневную рабочую неделю с 08.30 до 17.30. убрир – динамичный федеральный банк для современных людей. основан в 1990 году. головной офис находится в екатеринбурге, а, значит, у наших сотрудников есть возможность решать интересные задачи федерального уровня без релокации. согласно рейтингу журнала forbes убрир включен в топ-10 лучших российских кредитных организаций по уровню доверия к банку, предлагаемым условиям обслуживания, цифровым услугам и финансовым консультациям. цб рф включил убрир в перечень кредитных организаций, признанных значимыми на рынке платёжных услуг. мы ценим своих сотрудников и помогаем им реализовать свой потенциал и построить успешную карьеру. в 2018 году 20% сотрудников банка выросли по карьерной лестнице. нам важно собрать сильную и успешную команду единомышленников, которым интересно вместе двигаться к общей цели. и, как отмечают сотрудники, у нас это получается.",инженерпосопровождениютерминалов(г.санкт-петербург),Санкт-Петербург,52000.0,,КБ «Уральский банк реконструкции и развития» (УБРиР),2019-09-24T12:58:35+0300,noExperience,full,fullDay,Настройка ПК
