,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1378,1378,"оформление задачи в бланке заявки на разработку/доработку интернет-ресурса, экстренное устранение проблем в работе ресурсов агт, срочное устранение сбоев в работе сайтов, а также корректировка информации; разработка новых модулей, доработка и исправление модулей на официальном портале администрации города тюмени, муниципальных интернет-ресурсах; разработка новых муниципальных интернет-ресурсов; доработка скриптов для муниципальных интернет-ресурсов; разработка скриптов для автоматизации обновления различных баз данных на официальном портале администрации города тюмени, муниципальных интернет-ресурсах; разработка и согласование технических заданий; консультации по работе систем администрирования муниципальных интернет-ресурсов.","официальное трудоустройство, полный соц пакет офис в центре города все подробности по вакансии обсуждаются при собеседовании адрес рабочего места, офис: г. тюмень, ул. первомайская своевременная выплата заработной платы стабильный доход, бюджетная организация оклад хороший, дружный коллектив ждем ваши резюме","нет требований к стажу стрессоустойчивость,ответственность,уверенный пользователь компьютера,умение работать в команде высшее образование знание: основ форматирования с использованием html, css, управление контентом с помощью xml, web-технологий; графических редакторов необходимых для верстки дизайна и макета (adobe photoshop); языков программирования (php, sql, javascript). стандарты http, сервер бд (mysql), основ обеспечения комплексной безопасности веб-сервера. официальное трудоустройство, полный соц пакет офис в центре города все подробности по вакансии обсуждаются при собеседовании адрес рабочего места, офис: г. тюмень, ул. первомайская своевременная выплата заработной платы стабильный доход, бюджетная организация оклад хороший, дружный коллектив ждем ваши резюме","оформление задачи в бланке заявки на разработку/доработку интернет-ресурса, экстренное устранение проблем в работе ресурсов агт, срочное устранение сбоев в работе сайтов, а также корректировка информации; разработка новых модулей, доработка и исправление модулей на официальном портале администрации города тюмени, муниципальных интернет-ресурсах; разработка новых муниципальных интернет-ресурсов; доработка скриптов для муниципальных интернет-ресурсов; разработка скриптов для автоматизации обновления различных баз данных на официальном портале администрации города тюмени, муниципальных интернет-ресурсах; разработка и согласование технических заданий; консультации по работе систем администрирования муниципальных интернет-ресурсов. нет требований к стажу стрессоустойчивость,ответственность,уверенный пользователь компьютера,умение работать в команде высшее образование знание: основ форматирования с использованием html, css, управление контентом с помощью xml, web-технологий; графических редакторов необходимых для верстки дизайна и макета (adobe photoshop); языков программирования (php, sql, javascript). стандарты http, сервер бд (mysql), основ обеспечения комплексной безопасности веб-сервера. официальное трудоустройство, полный соц пакет офис в центре города все подробности по вакансии обсуждаются при собеседовании адрес рабочего места, офис: г. тюмень, ул. первомайская своевременная выплата заработной платы стабильный доход, бюджетная организация оклад хороший, дружный коллектив ждем ваши резюме",ведущий инженер системный программист,Тюмень,30000.0,60000.0,ГАУ ТО ЦЗН города Тюмени и Тюменского района,2019-10-10T06:59:42+0300,noExperience,full,fullDay,
