,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
207,207,,,,"компания приглашает в команду опытных специалистов для работы по созданию сайтов интернет-магазинов. мы ищем ориентированного на результат и энергичного специалиста, которому нравится решать интересные и сложные задачи, а также открытого для нового опыта. задачи: организация и руководство командой по разработке и запуску интернет-магазинов: программисты, верстальщики, дизайнеры, копирайтеры, контент-менеджеры, seo специалиста участие в обсуждениях по развитию проектов: генерация утп и разработка плана работ с руководством проекта составление тз для исполнителей координирование технических специалистов - ответы на вопросы исполнителей, консультирование их по задачам, согласование необходимые изменения задач с руководством контроль валидности и качества реализованных задач контроль сроков реализации проектов мы предлагаем: амбициозные задачи, которые помогут тебе развивать себя вознаграждение строится из оклада и прозрачной системы kpi при выполнении и перевыполнении плана поощряем отгулами и сокращением рабочих часов команду, с которой можно не только работать, но еще развиваться и дружить возможность расти, обучаться и зарабатывать еще больше кого мы хотим видеть в команде: обязательно: с опытом работы в аналогичной сфере от 1 года исполнительный и ответственный специалист может эффективно работать в творческой обстановке умение эффективно управлять несколькими проектами одновременно умение организовать работу как штатных, так и удаленных сотрудников желательно: знание основ html и css знание основ seo-продвижения сайтов, для контроля качества работы исполнителей опыт работы с одной из следующих cms: open cart, cs-cart, ocstore, shop script",менеджеринтернетпроектовprojectmanager,Санкт-Петербург,40000.0,70000.0,Бизнес Бюро,2019-09-13T18:10:34+0300,between1And3,full,fullDay,Управление интернет-проектами|Управление проектами|Работа в команде|руководство командой разработчиков|Управление персоналом|Организаторские навыки
