,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
530,530,,,,"группа компаний “навигатор”, успешно развивающаяся на рынке информационных технологий с 2006 года, будет рада видеть в своих рядах web-разработчика. работая с нами, вы будете решать следующие задачи: проектирование и разработка новых сайтов; внедрение и доработка корпоративных порталов; разработка функциональных решений бизнес-задач заказчика. мы приглашаем вас, если вы: знаете php, html, xhtml, css, mysql – на среднем уровне или выше; имеете уверенный опыт разработки на платформе 1с-битрикс; имеете представление о jquery, js и умеете работать в photoshop; работали ранее с git; интегрировали сайты с 1с, включая кастомную интеграцию; имели опыт интеграции с внешними сервисами; разрабатывали собственные компоненты и модули для 1с-битрикс; имели релевантный опыт работы с проектами 1с-битрикс и были готовы продемонстрировать (рассказать о нем); ответственны, коммуникабельны и ориентированы на достижение успешного результата; стремитесь к профессиональному росту и развитию. ждем ваше резюме! мы готовы предложить: масштабные, интересные проекты; официальное оформление; комфортное расположение офиса (бизнес-центр рядом с парком у метро парк победы); пятидневную рабочую неделю и удобный лично для вас график работы (можно выбрать режим либо с 9-00 до 18-00, либо с 10-00 до 19-00); работу в дружном коллективе единомышленников и крутых разработчиков; в любое время - чай и кофе; участие в тренингах и семинарах. заработная плата определяется по результатам собеседования, зависит от вашего опыта и квалификации.",php программист web разработчик (1с битрикс),Санкт-Петербург,60000.0,100000.0,Группа компаний Навигатор,2019-10-04T14:28:40+0300,between1And3,full,fullDay,PHP|CSS|1С-Битрикс|HTML|MySQL|Adobe Photoshop|jQuery|JS
