,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
672,672,"техническое сопровождение, проведение регл.операций, обновление версий по 1с; постановка задач/доработка/интеграция по 1с предприятия, филиалов, дочерних организаций; администрирование серверного и клиентского по 1с; разработка/модификация отчетов, управление базами; консультирование/обучение пользователей по 1с.","пятидневная рабочая неделя, график работы с 8.30 до 17.30, в пятницу - до 16.30; дмс. в перспективе предполагается увеличение заработной платы, повышение квалификации.","высшее техническое (профильное) образование; знание типовых конфигураций 1с бухгалтерия, предприятие, зуп, erp; навыки разработки/настройки отчетов, форм, интерфейсов, прав доступа, справочников, обработок; навыки настройки обменов данными между базами 1с и сторонами по; опыт установки/настройки отчетов, форм, интерфейсов, прав доступа, справочников, обработок. пятидневная рабочая неделя, график работы с 8.30 до 17.30, в пятницу - до 16.30; дмс. в перспективе предполагается увеличение заработной платы, повышение квалификации.","техническое сопровождение, проведение регл.операций, обновление версий по 1с; постановка задач/доработка/интеграция по 1с предприятия, филиалов, дочерних организаций; администрирование серверного и клиентского по 1с; разработка/модификация отчетов, управление базами; консультирование/обучение пользователей по 1с. высшее техническое (профильное) образование; знание типовых конфигураций 1с бухгалтерия, предприятие, зуп, erp; навыки разработки/настройки отчетов, форм, интерфейсов, прав доступа, справочников, обработок; навыки настройки обменов данными между базами 1с и сторонами по; опыт установки/настройки отчетов, форм, интерфейсов, прав доступа, справочников, обработок. пятидневная рабочая неделя, график работы с 8.30 до 17.30, в пятницу - до 16.30; дмс. в перспективе предполагается увеличение заработной платы, повышение квалификации.",главныйспециалистотделапрограммирования(программист1с),Санкт-Петербург,50000.0,60000.0,Метрострой,2019-10-04T09:59:54+0300,between3And6,full,fullDay,
