,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
218,218,"ведение социальных сетей (вк, инстаграм) ведение рекламных кампаний помощь в организации workshops находить креативные методы продвижения barre направления на рынке","вы можете работать из офиса на м. петроградская или из дома (1 раз в неделю посещать собрание) проектная работа в начале, которая может перейти на постоянную по мере развития компании профессиональность и умение работать самостоятельно","пунктуальность и надежность самостоятельность вы можете работать из офиса на м. петроградская или из дома (1 раз в неделю посещать собрание) проектная работа в начале, которая может перейти на постоянную по мере развития компании профессиональность и умение работать самостоятельно","продвижение популярного во всем мире направления barre fitness в россии (фитнес у балетного станка). наша компания занимается обучением инструкторов barrecertification.ru и продвижением этого фитнес направления в россии barre.ru компания основана в соединённых штатах в 2008 году и сейчас мы лидирующая компания в мире по обучению barre (barrecertification.com ibbfa.org) наши инструкторы уже много лет успешно преподают это эффективное и инновационное направление по всему миру и теперь оно готово взорвать российский рынок! в первую очередь мы хотим найти единомышленников которые любят балет и хотят поделиться этим элегантным и эффективным способом быть женственными и сильными! это идеальная возможность добавить в ваше резюме успешное развитие интернационального бренда в российской действительности. это действительно то направление, которое изменит тысячи жизней людей к лучшему, так что если вы хотите быть частью проекта, который полезен и перспективен - это ваша возможность вырасти с компанией с самого начала и быстро подняться в карьере. ведение социальных сетей (вк, инстаграм) ведение рекламных кампаний помощь в организации workshops находить креативные методы продвижения barre направления на рынке пунктуальность и надежность самостоятельность вы можете работать из офиса на м. петроградская или из дома (1 раз в неделю посещать собрание) проектная работа в начале, которая может перейти на постоянную по мере развития компании профессиональность и умение работать самостоятельно важно: если вас позиция заинтересовала, пожалуйста пришлите примеры ваших работ и расскажите как вы сможете помочь с продвижением barre в россии.",менеджер по маркетингу (barre fitness),Санкт-Петербург,10000.0,50000.0,Пространство мысли,2019-10-04T11:27:53+0300,between1And3,project,remote,Продвижение бренда|Креативность|Умение работать в команде|Работа с оргтехникой|Вирусный маркетинг|Вывод компании на рынок|Производство рекламных материалов|Запуск региональных рекламных кампаний
