,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
661,661,,,,"the covert – одна из лидирующих компаний на международном it рынке, создающая собственные продукты уже более 10 лет! наша цель – построить экосистему нового уровня, которая совершит сдвиг в текущей парадигме. наши ценности – это интеллект, ответственность и глобальные цели. в один из наших ключевых проектов мы ищем fullstack разработчика. необходимые знания и опыт: react 16; node.js; webpack; rxjs; babel, esnext; навык верстки: кроссбраузерная, уровень поддержки - browserslist defaults (в том числе под мобильные устройства); github flow; проактивность. желательные знания и опыт: оптимизаций сборки и быстродействия веб-приложений; server-side render для react; опыт работы с ethereum и web3; написание сервис-воркеров; ui/ux и чувство прекрасного. о проекте, техническая составляющая: react, styled-jsx, next.js, ssr, flow. о проекте, не техническая составляющая: стартап, децентрализованные приложения. продуктовая компания, а не заказная разработка; технически уникальный продукт; идет подготовка к запуску; product owner - один из людей, которые пишут код; любые согласования делаются максимально быстро, бюрократия отсутствует.",senior full stack разработчик (node.js),Санкт-Петербург,,,the_covert,2019-09-19T14:44:09+0300,between3And6,full,flexible,Node.js|React|Webpack
