,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
353,353,,,,"авито — сайт объявлений №1 в россии. ежедневно нашими услугами пользуются более 10 миллионов человек. в санкт-петербурге открыт центр модерации и поддержки пользователей, главная цель которого – предоставление качественного клиентского сервиса. мы ищем людей для работы с людьми. ты можешь стать частью команды, если: • ты на «ты» с компьютером и офисными программами, готов к обучению более сложной компьютерной грамоте; • обладаешь грамотной письменной и устной речью и внимателен к деталям; • ты всегда в поиске новых знаний, умеешь усваивать большой объем информации и быстро реагируешь на изменения; • у тебя есть законченное образование (это будет твоим преимуществом); • ты активный, коммуникабельный и отзывчивый. чем предстоит заниматься: • проверять объявления, размещаемые пользователями на сайте в категории услуги ; • следить за корректностью выполнения правил сайта; • выявлять нарушения в объявлениях и применять соответствующие меры; • выполнять показатели по скорости и качеству обработки объявлений, тем самым помогая поддерживать и развивать наш сайт. мы предлагаем: прозрачные условия трудоустройства . • с первого дня работы тебе начисляется официальная заработная плата и ты становишься полноправным членом нашей команды; • у нас 8-часовой рабочий день (смены с 7.00 до 15.00 и с 15.00 до 23.00): 5 рабочих дней и 2 фиксированных парных выходных не в субботу и воскресенье. график устанавливается руководителем. обучение новой современной специальности . • тебя ожидает обучение, работа с наставником, тренинги на повышение профессиональных навыков; • всегда в доступе база знаний для самостоятельного развития. реальную возможность карьерного роста . • четкая и справедливая программа развития карьеры; • прокачивайся в команде профессионалов и переходи на новые ступени карьерной лестницы. классные условия - мы заботимся о сотрудниках . • полис дмс со стоматологией после 6 месяцев работы в компании; • просторный, стильный офис: панорамные окна, отличный вид на неву, игровые комнаты, зоны отдыха, велопарковки, кухни-кафе; • офис расположен вблизи от станции метро новочеркасская (10 минут пешком); • в одежде приветствуется стиль smart-casual; • в одном из уголков офиса есть вход в нарнию; • занятия спортом: волейбол, футбол и йога; • мы умеем не только работать, но и отдыхать - от наших корпоративов захватывает дух! мы ждем твое резюме!",специалистпообработкеконтента,Санкт-Петербург,42000.0,,Авито,2019-10-04T18:08:47+0300,between1And3,full,shift,
