,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
603,603,,,,"мы — международная it компания noveo . наши главные офисы разработки по находятся в новосибирске и санкт-петербурге, представительства — в париже и на кипре. мы занимаемся заказными разработками софта для крупных европейских компаний. сейчас мы расширяем команду js разработчиков в санкт-петербургском офисе. тебе предстоит: работь в команде над крупными и интересными международными проектами, проектировать и разрабатывать по, участвовать в code review и оценке проектов; чего мы ждем от кандидата: уверенные знания javascript (es5 / es6); знание и опыт работы с экосистемой vue (vue.js, vue-router, vuex); понимание принципов клиент-серверной разработки (http, websocket, rest) знания о принципах solid, dry, kiss умение работать с jira, confluence или аналогичными системами знание английского языка на уровне intermediate и выше в noveo тебя ждет: достойный уровень зар.платы и регулярный ее пересмотр по результатам performance review (раз в полгода, с обратной связью по твоим результатам) официальное трудоустройство, оплачиваемый отпуск и больничные гибкий график, комфортабельный офис рядом со ст. м. площадь ленина работа в профессиональной команде над интересными проектами внутреннее обучение, митапы, code-review и прокачка твоих технических навыков мощный комп для работы + любое количество мониторов по запросу) курсы английского языка в офисе и другие приятные бонусы (чай/кофе/печеньки, оборудованная офисная кухня, кикер, ps и др.)",frontend developer (vuejs),Санкт-Петербург,,,Noveo,2019-10-02T13:43:10+0300,between1And3,full,fullDay,JavaScript|vue.js|vue-router|vuex
