,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
67,67,"участие в командной разработке новых модулей приложения; исправление, улучшение существующей функциональности.",перспективы профессионального и карьерного роста; комфортные условия труда; интересные задачи; молодой профессиональный коллектив; достойная оплата труда; гибкий график работы.,"хорошее знание и навыки в ruby, ruby on rails; опыт в сфере коммерческого веб-программирования от 1 года; понимание ооп и базовых принципов проектирования по (solid, dry); представление о том, как работают реляционные базы данных, умение писать sql-запросы; опыт использования систем контроля версий (git); стремление развивать свои навыки и изучать новые технологии; знание английского языка на уровне чтения технической документации; инициативность, самостоятельность; рассматриваются в том числе выпускники или студенты последних курсов технического вуза.","компания vivanti входит в холдинг alp group и занимается разработкой линейки собственных продуктов – комплексных корпоративных систем для решения задач в области маркетинга и продаж для нужд фармацевтических компаний. в связи с расширением бизнеса приглашаем в свою команду программиста ruby on rails. хорошее знание и навыки в ruby, ruby on rails; опыт в сфере коммерческого веб-программирования от 1 года; понимание ооп и базовых принципов проектирования по (solid, dry); представление о том, как работают реляционные базы данных, умение писать sql-запросы; опыт использования систем контроля версий (git); стремление развивать свои навыки и изучать новые технологии; знание английского языка на уровне чтения технической документации; инициативность, самостоятельность; рассматриваются в том числе выпускники или студенты последних курсов технического вуза. будет плюсом: умение работать с *nix-серверами; знание html, css, javascript; опыт программирования на других платформах и языках - java, .net, objective c, python и т.д. участие в командной разработке новых модулей приложения; исправление, улучшение существующей функциональности. перспективы профессионального и карьерного роста; комфортные условия труда; интересные задачи; молодой профессиональный коллектив; достойная оплата труда; гибкий график работы.",разработчикruby-on-rails,Санкт-Петербург,,,ALP Group,2019-10-07T10:07:01+0300,between1And3,full,remote,
