,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
711,711,"разработка игровых механик и фичей; разработка внутренней логики, игровой экономики, прогрессии, модели монетизации игры; анализ статистики, поддержание и развитие выпущенной игры;",,"опыт работы гейм-дизайнером над игровым проектом для мобильных платформ от 1 года; понимание принципов построения игровой механики мобильных, браузерных, социальных игр; знание и реализация способов монетизации мобильных и браузерных, социальных игр; опыт сопровождения выпущенной мобильной, браузерной, социальной игры;","компания wargaming.net st. petersburg (lesta studio) приглашает гейм-дизайнера на новый проект (мобильные платформы). разработка игровых механик и фичей; разработка внутренней логики, игровой экономики, прогрессии, модели монетизации игры; анализ статистики, поддержание и развитие выпущенной игры; опыт работы гейм-дизайнером над игровым проектом для мобильных платформ от 1 года; понимание принципов построения игровой механики мобильных, браузерных, социальных игр; знание и реализация способов монетизации мобильных и браузерных, социальных игр; опыт сопровождения выпущенной мобильной, браузерной, социальной игры; приветствуется: большой игровой опыт, желательно, на разных платформах; опыт работы в unity3d; семь фактов о нас: создаем уникальные проекты, в которые играют 180+ млн. человек на всех континентах, кроме антарктиды, в отличном коллективе профессионалов; профессионально растем и развиваемся: регулярно проводим семинары, тренинги, отправляем сотрудников на профессиональные конференции, курсы английского языка; комфортно работаем: бизнес-центр недалеко от м. ладожская, дополнительные мониторы, мощное железо; вкусно кормим: на каждом этаже есть кухня, где всегда можно найти фрукты, чай, кофе и, конечно, печеньки; для тех кто приходит рано утром и задерживается на работе - предусмотрены завтраки и ужины; приятно отдыхаем: большие лаунж-зоны, массажные кресла, игровые приставки, настольный теннис; заботимся о здоровье: предоставляем расширенный полис дмс; занимаемся спортом: бесплатный тренажерный зал в офисе, льготные абонементы в фитнес-клуб",game designer,Санкт-Петербург,,,Wargaming,2019-09-25T15:45:25+0300,between1And3,full,fullDay,
